feature,timing,lead_hour,median_r,q25_r,q75_r,stations
dewpoint_deficit,past_last,21,0.02304182329657776,-0.0644115139950026,0.11226593525428741,184
dewpoint_deficit,past_72h_mean,21,0.07343793264537171,0.024186779336735995,0.14419373860295642,184
dewpoint_deficit,future_same_time,21,-0.08132927909068158,-0.23545859755987592,0.05627153167933312,184
dewpoint_deficit,past_last,24,0.018942395051412257,-0.057377135692472235,0.09845801549655891,184
dewpoint_deficit,past_72h_mean,24,0.07353503233781965,0.02876325934795238,0.14237722322482077,184
dewpoint_deficit,future_same_time,24,-0.08138905050077759,-0.235512431251973,0.05629614364620419,184
dewpoint_deficit,past_last,27,0.020519586302747958,-0.04161144579074063,0.09389231864732848,184
dewpoint_deficit,past_72h_mean,27,0.07711742959955464,0.033298481926972705,0.13996263821841276,184
dewpoint_deficit,future_same_time,27,-0.08139565088624742,-0.23558014657159743,0.05632085717300402,184
dewpoint_deficit,past_last,30,0.03445226591248039,-0.019317203406467275,0.10376539428757088,184
dewpoint_deficit,past_72h_mean,30,0.08040183888068998,0.03660742982091085,0.13896514300381246,184
dewpoint_deficit,future_same_time,30,-0.08136640195411785,-0.23566149617184462,0.0563339582738109,184
dewpoint_deficit,past_last,33,0.04880013997649381,-0.0041643628816552805,0.11403465660614505,184
dewpoint_deficit,past_72h_mean,33,0.08284609822323613,0.03967923658549661,0.1362719653555894,184
dewpoint_deficit,future_same_time,33,-0.08130731850796104,-0.23560673043497407,0.056363897879791916,184
dewpoint_deficit,past_last,36,0.058867289188597974,0.0029192530175236363,0.119587930822312,184
dewpoint_deficit,past_72h_mean,36,0.08317746236564583,0.04032223829159621,0.1318232552603839,184
dewpoint_deficit,future_same_time,36,-0.08116578178301159,-0.2355893555857808,0.05637589698940455,184
dewpoint_deficit,past_last,39,0.06463066657382643,0.0145896436166666,0.12195355777963728,184
dewpoint_deficit,past_72h_mean,39,0.0828698536309784,0.040606478005978636,0.12916568834323067,184
dewpoint_deficit,future_same_time,39,-0.0809873613019079,-0.23559731256679586,0.05638993030644104,184
dewpoint_deficit,past_last,42,0.06683888853185745,0.019810181212770665,0.11520263205053705,184
dewpoint_deficit,past_72h_mean,42,0.07956990975948545,0.04080374059592526,0.12424856093720378,184
dewpoint_deficit,future_same_time,42,-0.08091096757726168,-0.2356083882476313,0.05631687907781127,184
dewpoint_deficit,past_last,45,0.06417072532182505,0.023662819943708696,0.10757911823592277,184
dewpoint_deficit,past_72h_mean,45,0.07988473708079549,0.04063924993911673,0.12084217854755683,184
dewpoint_deficit,future_same_time,45,-0.08091084835104435,-0.23563327720131555,0.05632262807415219,184
dewpoint_deficit,past_last,48,0.0586102821188748,0.024869617970883422,0.09914885263424601,184
dewpoint_deficit,past_72h_mean,48,0.07872806867070209,0.039494218105999554,0.1174615606124957,184
dewpoint_deficit,future_same_time,48,-0.08085876555146547,-0.2356934273576527,0.0563296588200278,184
dewpoint_deficit,past_last,51,0.05781442598860965,0.02589902122492541,0.09397383929836686,184
dewpoint_deficit,past_72h_mean,51,0.07656522780364317,0.040503461325537296,0.1134458197921828,184
dewpoint_deficit,future_same_time,51,-0.08078769984800763,-0.2357381833710583,0.05632821649175693,184
dewpoint_deficit,past_last,54,0.05918819860892194,0.025770266241676117,0.09561762889475196,184
dewpoint_deficit,past_72h_mean,54,0.07499363865908598,0.03747928108138929,0.1128567072000605,184
dewpoint_deficit,future_same_time,54,-0.0807306597978277,-0.23572511972083737,0.056372967054346405,184
dewpoint_deficit,past_last,57,0.05999852400233564,0.027547207536409456,0.0966820118768057,184
dewpoint_deficit,past_72h_mean,57,0.07184074509387625,0.03792485281850992,0.1136209973330308,184
dewpoint_deficit,future_same_time,57,-0.0806937288675669,-0.23567195020840914,0.056558705283478436,184
dewpoint_deficit,past_last,60,0.06205925861135089,0.02985278174468271,0.09443530495888798,184
dewpoint_deficit,past_72h_mean,60,0.06846302121820227,0.036948932060324215,0.11088466683603185,184
dewpoint_deficit,future_same_time,60,-0.08060460005596108,-0.23565599041784155,0.056721895687393095,184
dewpoint_deficit,past_last,63,0.0614585851841408,0.030028760342373652,0.09228508183008428,184
dewpoint_deficit,past_72h_mean,63,0.06814216643679999,0.03421889677268259,0.1071995762779481,184
dewpoint_deficit,future_same_time,63,-0.08052813717922098,-0.23565760147682657,0.05683653782541341,184
dewpoint_deficit,past_last,66,0.05969800937879159,0.03038524360589526,0.0894737906799988,184
dewpoint_deficit,past_72h_mean,66,0.06671167432905975,0.03481132687014198,0.10421516902019838,184
dewpoint_deficit,future_same_time,66,-0.08047463698295629,-0.23567785314326592,0.05687287098064153,184
dewpoint_deficit,past_last,69,0.05697784759785757,0.03033779438174023,0.08679070392566209,184
dewpoint_deficit,past_72h_mean,69,0.06296145057415115,0.033501830071247254,0.10259123234384633,184
dewpoint_deficit,future_same_time,69,-0.08044213255030498,-0.23568022843481898,0.0568652021358691,184
dewpoint_deficit,past_last,72,0.055430691103396906,0.02904366354540555,0.08342826566860134,184
dewpoint_deficit,past_72h_mean,72,0.061573820556319256,0.030805353244477474,0.10048086664153438,184
dewpoint_deficit,future_same_time,72,-0.0804089461372341,-0.23568381309050634,0.056851756618644944,184
precipitation,past_last,3,-0.129729897938703,-0.18836346489696162,-0.08580637807452124,184
precipitation,past_72h_mean,3,-0.17014538222470554,-0.24757318366821476,-0.11844978510631665,184
precipitation,future_same_time,3,-0.10746047668092801,-0.15836084802711603,-0.0630717325641219,184
precipitation,past_last,6,-0.1432504065160733,-0.20334197869628295,-0.09058564619156943,184
precipitation,past_72h_mean,6,-0.15741657449515484,-0.23538047275322938,-0.1089835555167888,184
precipitation,future_same_time,6,-0.10745055661863184,-0.1584333810890716,-0.0630692032020601,184
precipitation,past_last,9,-0.14246738113548096,-0.20222863912634148,-0.08621719446917434,184
precipitation,past_72h_mean,9,-0.1457989832510459,-0.21813019389402374,-0.10072348871247803,184
precipitation,future_same_time,9,-0.10744163516696531,-0.158481196154941,-0.06306383890526869,184
precipitation,past_last,12,-0.13435320682873456,-0.19538959397974634,-0.08153127366142102,184
precipitation,past_72h_mean,12,-0.13372551587654774,-0.19939661645990697,-0.09065067877342048,184
precipitation,future_same_time,12,-0.10743779691397638,-0.15849597163999624,-0.06306688030108253,184
precipitation,past_last,15,-0.12706700678293303,-0.17974423559698963,-0.0732573330658504,184
precipitation,past_72h_mean,15,-0.1242949414018048,-0.18869380049343834,-0.08321275595599595,184
precipitation,future_same_time,15,-0.10744418503757863,-0.15852028949518365,-0.06306784015832993,184
precipitation,past_last,18,-0.11771582031960401,-0.16507526175961615,-0.06373675855304248,184
precipitation,past_72h_mean,18,-0.11311098506733486,-0.17568437694447747,-0.07437945570295071,184
precipitation,future_same_time,18,-0.10744642202909238,-0.15856164080431523,-0.06306624772115116,184
precipitation,past_last,21,-0.10695163269541935,-0.1541853799258782,-0.06036726336405123,184
precipitation,past_72h_mean,21,-0.10433397244137396,-0.16129511492024076,-0.06651617834825037,184
precipitation,future_same_time,21,-0.10744696510445763,-0.15857291378210273,-0.06306528304227044,184
precipitation,past_last,24,-0.09362384775271532,-0.1433233236729992,-0.058196588822637646,184
precipitation,past_72h_mean,24,-0.0929648148270741,-0.1481207667222807,-0.060860082734477294,184
precipitation,future_same_time,24,-0.10744736386504566,-0.15858127929925836,-0.0630652674964289,184
precipitation,past_last,27,-0.08278695793918489,-0.13302597173387704,-0.05196150353576168,184
precipitation,past_72h_mean,27,-0.08460657988127437,-0.1361806989672617,-0.055106922774685284,184
precipitation,future_same_time,27,-0.10745133098180859,-0.15859260324082008,-0.06306637663383086,184
precipitation,past_last,30,-0.07739044509249673,-0.12216270950128741,-0.04882751545326093,184
precipitation,past_72h_mean,30,-0.07589739000007738,-0.1257164052971938,-0.04851715057192516,184
precipitation,future_same_time,30,-0.10744849531861234,-0.15859118347947715,-0.0630658166613257,184
precipitation,past_last,33,-0.0707429768864079,-0.10985612839607445,-0.044183159305207484,184
precipitation,past_72h_mean,33,-0.0702034606034191,-0.11598468283180853,-0.04265327226461543,184
precipitation,future_same_time,33,-0.10743558565999192,-0.1585896894453299,-0.06306449308328842,184
precipitation,past_last,36,-0.06134853449081612,-0.09949133300680854,-0.038076912242627534,184
precipitation,past_72h_mean,36,-0.06753079841392837,-0.10770687695997863,-0.03816294245536549,184
precipitation,future_same_time,36,-0.10741931548912223,-0.15859913019274485,-0.06306836903548935,184
precipitation,past_last,39,-0.054666508864168045,-0.0888798237975693,-0.034435467405439596,184
precipitation,past_72h_mean,39,-0.06316406009524919,-0.10003714411755035,-0.033132071743869215,184
precipitation,future_same_time,39,-0.10743307702607013,-0.15861525915429353,-0.06307141918591422,184
precipitation,past_last,42,-0.04885723497868226,-0.08301835380446691,-0.032162978569988954,184
precipitation,past_72h_mean,42,-0.05882371927298965,-0.09292033049027792,-0.03002108711274594,184
precipitation,future_same_time,42,-0.10746512158917482,-0.1586214112994881,-0.0630742246797006,184
precipitation,past_last,45,-0.04303646783225076,-0.0760162544005355,-0.029312776501448902,184
precipitation,past_72h_mean,45,-0.054664600512586384,-0.08748881943191568,-0.025388316506893903,184
precipitation,future_same_time,45,-0.10746254534411015,-0.15862074357962494,-0.06307579887315423,184
precipitation,past_last,48,-0.04167825618264934,-0.07096206630295064,-0.027607462034282926,184
precipitation,past_72h_mean,48,-0.050972824385557225,-0.08299091021943791,-0.021787838007956466,184
precipitation,future_same_time,48,-0.10748209768368444,-0.15862037043292812,-0.0630783756200762,184
precipitation,past_last,51,-0.0386201259887297,-0.06464457667376247,-0.02376564883152158,184
precipitation,past_72h_mean,51,-0.04835616940585361,-0.07833872873159975,-0.017240172355409977,184
precipitation,future_same_time,51,-0.10749827967935542,-0.1585528746361778,-0.06308234456982358,184
precipitation,past_last,54,-0.03533932795264238,-0.06156329497121578,-0.01836262816896641,184
precipitation,past_72h_mean,54,-0.04540617240317266,-0.07527373760930196,-0.013485100474084254,184
precipitation,future_same_time,54,-0.1075063469829852,-0.15857343258656265,-0.06308009932212971,184
precipitation,past_last,57,-0.03238313301914345,-0.052872255026420956,-0.015019188453616146,184
precipitation,past_72h_mean,57,-0.04161395052867376,-0.07067184909212065,-0.011158918047585141,184
precipitation,future_same_time,57,-0.10750720520413268,-0.15860813995191003,-0.06307357085858445,184
precipitation,past_last,60,-0.030672197559549367,-0.04693720088654245,-0.012399555078713582,184
precipitation,past_72h_mean,60,-0.03809691997317919,-0.06878979049647144,-0.009101756553483952,184
precipitation,future_same_time,60,-0.10751368750536239,-0.15863754873367916,-0.06307349134402024,184
precipitation,past_last,63,-0.02840559258681143,-0.04451850103149668,-0.01102367142065473,184
precipitation,past_72h_mean,63,-0.03650770941656159,-0.06433415944183195,-0.007840097913887872,184
precipitation,future_same_time,63,-0.10752048351281915,-0.15865155738199116,-0.06306528525169412,184
precipitation,past_last,66,-0.026150960346093523,-0.04428577269097735,-0.008628662316929372,184
precipitation,past_72h_mean,66,-0.033115953348375984,-0.060141399048499036,-0.005583954563729074,184
precipitation,future_same_time,66,-0.10752567934340418,-0.15866053161610325,-0.06306308411352068,184
precipitation,past_last,69,-0.024307243476592594,-0.040899449429532886,-0.008951038303271593,184
precipitation,past_72h_mean,69,-0.03223922345796952,-0.05700531817458699,-0.002642786619929712,184
precipitation,future_same_time,69,-0.10752369939532092,-0.1586708102476137,-0.06306384960915318,184
precipitation,past_last,72,-0.022432444951688738,-0.038965907018378515,-0.008553180353569586,184
precipitation,past_72h_mean,72,-0.029353396766993747,-0.053583500388184734,-0.0012846784367369869,184
precipitation,future_same_time,72,-0.1075197813111263,-0.15868657786011303,-0.06306349202604658,184
