dataset,node_a,node_b,distance_km,level_rho,native_change_rho
KnowAir,40,46,1371.0880983955099,0.3425408738089665,0.06878335425024885
KnowAir,50,73,1336.7962874429586,0.23142453065786914,0.03379317333409817
KnowAir,158,178,897.1218285818351,0.31999768988640337,0.12438795567890573
KnowAir,4,122,932.10171329086,0.2815268227878162,0.06297700193952871
KnowAir,134,163,1079.7410652652775,0.4094123799666132,0.07190525984788682
KnowAir,5,171,1164.6071762748793,0.3045632791849021,0.08443609997715378
KnowAir,5,31,999.2481938154914,0.24829387565693498,0.05725784322414826
KnowAir,128,147,948.9827190330219,0.13628034734617347,0.12719823990267232
KnowAir,19,34,136.2568717090744,0.728515591775038,0.21137067760009812
KnowAir,120,136,945.6161257230431,0.19759955839391938,0.2004429900326717
KnowAir,26,157,548.6380898264684,0.543208742827743,0.06914639829146357
KnowAir,22,53,454.74054038118754,0.45365048687689435,0.13050782047314696
KnowAir,143,158,662.0920952237406,0.36895202806547905,0.10046252031269172
KnowAir,7,19,1115.7307237262867,0.007150921745285399,0.06949703158979102
KnowAir,91,153,409.89410828439935,0.5384896199315706,0.1377152739404962
KnowAir,1,118,651.8691166305385,0.2742814302824384,0.11297771226485939
KnowAir,12,107,866.2423018773956,0.2046463652151341,0.020292007433566687
KnowAir,78,114,722.320445652171,0.3761258472566052,0.10891565461608517
KnowAir,106,140,936.0369623584552,0.217999594893811,0.12194729028483839
KnowAir,87,159,824.2280270294233,0.5421449833317075,0.20460785948946117
KnowAir,2,179,919.6669252979204,0.320339835694732,0.11537670809575998
KnowAir,55,119,301.7428707558642,0.39650997230613,0.1542786678294472
KnowAir,101,145,504.46828525097567,0.49060709875783565,0.1729034923781984
KnowAir,42,159,339.5450106031876,0.5490051974558233,0.11135562974767782
KnowAir,112,156,544.406516287829,0.5693010019158934,0.11073256097365226
KnowAir,51,137,1067.0017436324192,0.07080056316191832,0.12665128153160818
KnowAir,111,117,551.0768462384519,0.4538270742508782,0.05128753686383415
KnowAir,43,168,733.2482684945894,0.5362557247954698,0.12898251179219572
KnowAir,49,62,1006.4372329274346,0.3597258704471391,0.08351553266144117
KnowAir,62,80,812.7947413221955,0.4758534092374809,0.07633577393631581
KnowAir,92,132,724.6794999645051,0.31815022555656397,0.062447398571615444
KnowAir,84,138,691.6341002220386,0.4333292540752631,0.10632635611909445
KnowAir,58,166,1417.2771435852856,0.4093254031113551,0.12600373685147415
KnowAir,12,38,633.3222688798977,0.35273102304786963,0.11531798524858553
KnowAir,52,53,572.8987644155704,0.3706807453971932,0.1399451985840422
KnowAir,1,173,1030.462938061694,0.18830610162099792,0.044441419946854105
KnowAir,64,118,551.0019544371355,0.3761386118885538,0.11010489020790513
KnowAir,19,52,972.7295484925355,0.20206507157964954,0.10243630754266615
KnowAir,32,36,203.7188627652742,0.5761607172930785,0.12171381785088096
KnowAir,128,140,1498.1077799440886,0.04628765427232934,0.20907123497044233
KnowAir,48,63,1410.9377398902952,0.3318313006456745,0.05626438744290326
KnowAir,117,160,480.7311780933359,0.545505198353384,0.1438955557863894
KnowAir,18,176,1306.3560851212562,0.3652981180173997,0.1552954391289955
KnowAir,4,68,827.7488803653468,0.32171573043590224,0.06827980242928414
KnowAir,13,83,980.3262855933306,0.2168049899890737,0.062287694371557685
KnowAir,144,150,256.7119178911786,0.6272918043665211,0.17412179976800274
KnowAir,29,73,523.6662821757407,0.4431638212720157,0.094683891334823
KnowAir,100,134,692.4080653108591,0.33623069141512085,0.0994437016829481
KnowAir,81,134,458.3745860878737,0.5958725615037669,0.1411987890403482
KnowAir,46,154,1040.5543387622804,0.4872536305014346,0.11794603361519103
KnowAir,16,83,966.9748922401207,0.21001279395302214,0.03406110782554226
KnowAir,2,122,454.5271157000908,0.510982390835765,0.11126614980253491
KnowAir,115,120,929.948552093447,0.24733807764207572,0.26056835086143254
KnowAir,53,172,1036.3680354712822,0.4281396656245436,0.14825575721288622
KnowAir,13,74,354.99484806591835,0.4446484838720675,0.1422807277365433
KnowAir,7,92,831.9962330005469,0.32426491206304375,0.21590729370339826
KnowAir,13,176,703.6492562867097,0.3656940974814779,0.17097620764666852
KnowAir,58,149,175.39693733070771,0.704471008086159,0.3129935529207792
KnowAir,11,94,850.5531202825985,0.3877227363553079,0.13698775071029348
KnowAir,52,141,1436.8659574147944,0.16792317743932172,0.10655012717597508
KnowAir,1,155,1008.7706058756389,0.23618294031143636,0.08487927247667834
KnowAir,152,165,644.125756839577,0.506660630983663,0.17229930304980434
KnowAir,52,85,1773.2640472382004,0.2384054395000325,0.0016886985387027942
KnowAir,56,57,69.50930683293501,0.7802089964949659,0.3680675208668121
KnowAir,60,97,143.61337273616277,0.6223470757015548,0.21068534866841537
KnowAir,55,105,361.9594732445014,0.571822565349565,0.15637167431027935
KnowAir,115,141,414.6837067735652,0.5441973716869921,0.16931583301175773
KnowAir,39,153,515.902636741687,0.48547750770139475,0.10447103892241713
KnowAir,115,129,1111.009039817618,0.19803471412366608,0.16605452059869213
KnowAir,8,109,1007.6479624911244,0.16245191660504824,0.12155633471273321
KnowAir,3,30,1063.0994796556258,0.1995691107412329,0.06689594661688843
KnowAir,55,161,939.8478520632647,0.36493207684893814,0.09829881898651179
KnowAir,42,47,430.84768915621675,0.5510911888154824,0.15501071808630862
KnowAir,11,16,898.5863961925876,0.13534142992813383,0.04071863057828943
KnowAir,146,164,852.3863695265014,0.3895880787916952,0.07684126878105306
KnowAir,28,148,711.6871199762612,0.3667299482418079,0.07475015439193178
KnowAir,25,117,515.1178874918487,0.45918677009915043,0.13082028593542722
KnowAir,16,47,1213.7352913408427,0.15031514703782872,0.043275538785008005
KnowAir,141,171,1219.5697230601818,0.4181372160580749,0.02623691107654623
KnowAir,18,155,701.7211019875851,0.48599506856493296,0.14832177314469025
KnowAir,51,156,1044.89108545966,0.06606664043915741,0.09918254214311284
KnowAir,38,118,312.3827802171495,0.6073062754980385,0.18512451171329775
KnowAir,91,132,746.3669811734414,0.40876441411430353,0.12561841915787605
KnowAir,5,90,1011.3475373456412,0.32486792174348933,0.07089853448331157
KnowAir,88,105,1655.5249384432018,0.29745077636246,0.02740002766881178
KnowAir,21,178,886.0461108864605,0.3609133370211491,0.17117952322784333
KnowAir,4,57,379.97092026277716,0.44736208960703383,0.13386626236513696
KnowAir,79,128,663.9455033750736,0.2565496821535485,0.1174130926640985
KnowAir,24,51,1263.1325323498004,-0.000663456128407681,0.07765581535990046
KnowAir,12,62,252.71419372660296,0.5971042187960479,0.13990515949779714
KnowAir,79,182,604.4074169541435,0.33167726616490445,0.14024485363905195
KnowAir,32,178,1362.5064734550976,0.20797246796022198,0.07555077554240125
KnowAir,34,126,1632.3293836473838,0.12811948276759155,0.06455154516511089
KnowAir,162,173,493.4541718656378,0.6457056664456254,0.24918992146903365
KnowAir,52,166,1983.471007186905,0.24245220957693592,0.03807788856698293
KnowAir,116,130,477.0113991614815,0.45651449051259874,0.15392552174393706
KnowAir,149,170,1286.7118235913638,0.33765241232976356,0.01725299337826153
KnowAir,132,134,377.9305374631979,0.5008618007108433,0.10596834320969375
KnowAir,41,66,756.5105388811654,0.1621998366143532,0.10578358187784034
KnowAir,107,180,1689.3918106995313,0.18974668256512986,0.05583086725384531
KnowAir,31,116,162.99663950650378,0.6357660518445744,0.18539994981723693
KnowAir,127,134,1213.0815849751282,0.13859957464301348,0.08521156251845972
KnowAir,36,105,919.3547530855725,0.2677242903175594,0.1019906453385631
KnowAir,95,165,686.138811085183,0.46928460672231137,0.15196190611957472
KnowAir,120,166,1344.7495292131684,0.31824277528668965,0.20078340466190664
KnowAir,54,99,177.69028884920456,0.6586106924467082,0.20523205562641939
KnowAir,44,179,1137.7881979286494,0.3718310156837015,0.15419275358071372
KnowAir,84,160,155.47812381045202,0.7617076152709416,0.233896277266152
KnowAir,25,165,1410.4029025963628,0.3870606409512768,0.11861384058341287
KnowAir,21,175,1209.4075722678745,0.36829543278441024,0.138753108413582
KnowAir,109,130,199.80907937757632,0.6036231668422894,0.20035721520158417
KnowAir,94,139,1144.527350481408,0.36670855702455885,0.14530713317679164
KnowAir,161,170,917.9784534309783,0.3186394522760815,0.044102155699878215
KnowAir,32,119,948.9827147533625,0.20926188298780551,0.05789839989209451
KnowAir,102,132,427.00116581201087,0.40078896400046143,0.11190856157812228
KnowAir,86,169,388.6404813210765,0.628423675235238,0.2985328853886853
KnowAir,43,138,306.008842509207,0.532197598339541,0.10626886790847383
KnowAir,36,147,688.4797362724883,0.35278805592084395,0.11066242426058806
KnowAir,27,109,181.22260807210841,0.5910670165492704,0.1873922964019386
KnowAir,40,121,396.41374224331145,0.3848013565304672,0.13503954819443595
KnowAir,152,158,446.823717969736,0.5083782972789814,0.2263877365365107
KnowAir,4,47,1129.1191680663062,0.3108627719362723,0.06756122772475597
KnowAir,83,166,772.4242615054712,0.4726389590190735,0.143195786302526
KnowAir,68,101,808.9631933149597,0.3555805912365502,0.09124509778825697
KnowAir,140,142,118.97893959712427,0.663439690934481,0.24713326999268737
KnowAir,87,96,1132.9725418635965,0.3001030195812206,0.17363537460809592
KnowAir,99,160,1159.2504999799555,0.3110768103775715,0.0025437420007149466
KnowAir,42,141,794.573616486709,0.29277048303274167,0.058564366129022875
KnowAir,47,104,1082.41904110901,0.344417190746524,0.0988295637895187
KnowAir,0,87,1592.9245855915049,0.18845320327522236,0.13965458733327019
KnowAir,107,182,1571.656650205886,0.18451427027165754,0.06092837902833502
KnowAir,170,175,737.7692003035482,0.34795945513610205,0.0006077608908110037
KnowAir,71,146,517.7631598429799,0.43508194472767964,0.1300195261550321
KnowAir,31,110,262.2784821726163,0.6041721180314154,0.1472170451368166
KnowAir,99,147,603.4599408429384,0.36886442238913536,0.11571776115113518
KnowAir,130,167,1316.5782484289507,0.4131923485515762,0.15271456350259238
KnowAir,98,137,630.3098338147595,0.3282834063833018,0.054879935972528375
KnowAir,152,154,450.241979861636,0.49497013155821973,0.19023153244725174
KnowAir,21,121,557.286882251713,0.31685110395927574,0.12069325358034542
KnowAir,46,131,1232.7369571321049,0.3521917416612747,0.10634028482715965
KnowAir,63,114,576.8217597068714,0.36133509431045324,0.07889722490334516
KnowAir,39,154,211.65989091824886,0.6940171274209617,0.1740925862895769
KnowAir,135,140,119.8914890420163,0.7483350930527225,0.3602799726782652
KnowAir,36,111,281.45727940268677,0.4870620008082441,0.06574531122818487
KnowAir,20,105,296.31275854639955,0.5314459490903835,0.11438150502012845
KnowAir,158,160,467.1650517994726,0.6376158429839758,0.2637520919383956
KnowAir,86,110,1540.1970949113056,0.34674776982326594,0.06153164320662632
KnowAir,60,109,530.429750579332,0.3631286794846053,0.13226602222986825
KnowAir,2,47,644.5592227383269,0.5251256186618379,0.14244811397518523
KnowAir,54,76,365.3394457241984,0.5822108585135811,0.2142437793881578
KnowAir,101,120,757.9082742418054,0.2568325904987425,0.23443605877012613
KnowAir,149,164,1026.4994195788886,0.3727725255823455,0.10953057742215458
KnowAir,58,131,246.00977294681618,0.5753337223962206,0.23902457842886968
KnowAir,21,101,416.3800962960714,0.513786716653342,0.1614181373485678
KnowAir,43,130,390.69649530445633,0.6188993796021428,0.1969886773414248
KnowAir,83,131,632.8786384709477,0.42599063498066875,0.10482333459009174
KnowAir,4,110,893.7563719269407,0.2098767595654232,0.06636290057006738
KnowAir,77,181,698.0384343243403,0.30922331570046035,0.0961920693870232
KnowAir,110,173,1060.0350179664417,0.3496745393226566,0.057467747065880426
KnowAir,3,99,448.4169996496174,0.2529421730834989,0.09088961847572974
KnowAir,34,83,890.4835489360319,0.32341430741996685,0.012262729860321626
KnowAir,45,90,137.7143306561164,0.7363529539629591,0.28416714491485423
KnowAir,29,148,546.1908181078662,0.48474530499240664,0.12175932894979627
KnowAir,73,147,471.47668475013757,0.4571230466188128,0.08557688860521394
KnowAir,56,150,607.6508252006724,0.3662595008404697,0.13814114547970438
KnowAir,95,131,712.3862518583895,0.3723527601790642,0.14336829626997227
KnowAir,43,103,1000.6577231258135,0.2773656178138717,0.04200309179349925
KnowAir,127,145,604.8931984163745,0.2719711565654561,0.13027914836018895
KnowAir,119,158,644.1581086238566,0.24317697811076697,0.07079182269002432
KnowAir,10,34,910.2429292780646,0.1821797294511358,0.09325522339924802
KnowAir,7,24,1098.7851517268505,0.03630129497772469,0.07789384173256908
KnowAir,31,65,832.6206289583347,0.3487040502208717,0.060043733906458854
KnowAir,115,148,454.2832686443216,0.6076677608414787,0.18921590031743685
KnowAir,2,22,769.0086215638161,0.26820374293989774,0.09077879043416812
KnowAir,13,47,505.13290176604056,0.5067422327588487,0.1692759110995425
KnowAir,110,157,534.9388699464427,0.4707790634595922,0.0633872576526875
KnowAir,99,135,684.1336891484611,0.27165842113951644,0.04693796637118706
KnowAir,116,157,513.9110060436576,0.5150359124956592,0.06053003505144108
KnowAir,74,174,246.15044152237454,0.5347817373217508,0.12166963924384461
KnowAir,0,48,1183.2996094975763,0.17083382777904885,0.1224372910648789
KnowAir,102,114,729.2483276463131,0.28742819780403284,0.09230730201812921
KnowAir,16,66,1230.599787063457,-0.0053744219037737155,0.0579795006278013
KnowAir,112,170,1591.8982261938936,0.3242206363441533,0.015750493839388088
KnowAir,70,103,361.785202490943,0.44705539776600045,0.09703564179083426
KnowAir,21,92,758.0678270026851,0.36443261043222475,0.05403443115957933
KnowAir,93,120,399.86225543821746,0.5369475666316375,0.3749942306875857
KnowAir,23,114,157.98662808392677,0.5784247922235751,0.12311661250827519
KnowAir,46,144,1050.7219436726623,0.3791253315394602,0.08936792674469622
KnowAir,101,108,610.1693501755495,0.33145061020358624,0.08746410786234265
KnowAir,2,23,892.0902856837934,0.1808669584387755,0.04063348748318046
KnowAir,116,163,1399.093986396854,0.3665552442182004,0.018789779708186436
KnowAir,9,35,1191.47703012133,0.15463351097005312,0.07585882824792432
KnowAir,50,108,1435.707798186785,0.09413302579058438,0.012986483320686174
KnowAir,132,139,378.69535889703565,0.5090431639739755,0.12080270115606298
KnowAir,136,151,390.25820060388224,0.5964935684240671,0.1377980673013023
KnowAir,76,122,304.69639100368664,0.5296642268503934,0.12771310327521074
KnowAir,114,175,1602.0192224012046,0.2723152815636317,0.11947011674745488
KnowAir,46,153,789.7429908408925,0.4995102521067075,0.14227748183045477
KnowAir,135,155,592.9541155475654,0.46884867362627053,0.15280770543959535
KnowAir,42,129,961.3541328857623,0.30060544799691513,0.11917069405657614
KnowAir,59,83,1297.713281434463,0.20530697458197295,0.030739208895799765
KnowAir,145,177,756.5000288105718,0.30756489986815366,0.1647537694362616
KnowAir,5,43,670.9558640649905,0.3789706643348829,0.1078700804560139
KnowAir,63,138,561.6731544958434,0.24838765831404772,0.024039675859699825
KnowAir,39,63,820.9627472395482,0.36384490176241246,0.09506291060272756
KnowAir,7,27,882.2078175288403,0.04861220183241005,0.11186062472868998
KnowAir,172,175,465.11214611870867,0.4710081186254805,0.18627220396143276
KnowAir,10,93,678.9626086635149,0.3945839489660072,0.225218251673328
KnowAir,10,112,771.0990579720012,0.2823251776719879,0.13999620314238054
KnowAir,135,163,1212.7420421228194,0.35836556672766734,0.12730755486109657
KnowAir,61,137,406.2533785350073,0.505499318835372,0.10897023205510321
KnowAir,6,182,918.6240910283201,0.2996807378702911,0.12552301658790907
KnowAir,96,154,1225.2012051885806,0.2852181706512288,0.11314137239304528
KnowAir,29,93,852.4964628529347,0.2908915716273801,0.16236376487388995
KnowAir,87,158,866.4764426537783,0.4858991237017014,0.22355896792904512
KnowAir,32,176,1480.7296956804844,0.2933603807604511,0.07648261850301148
KnowAir,114,146,696.0788233711929,0.3884328740161207,0.0966399686644548
KnowAir,8,122,893.4409674606634,0.3404655381607056,0.12930153382130685
KnowAir,127,172,1034.0908260626006,0.16745823162831597,0.15703356669795626
KnowAir,57,79,654.9768348170107,0.45615093567825027,0.14803107860302855
KnowAir,100,112,502.9770911083756,0.43166502855315797,0.11685259111904842
KnowAir,30,43,557.2285284753101,0.6088160098968028,0.14002558133402884
KnowAir,139,164,1246.0243839241432,0.38377613607070493,0.03308628684221293
KnowAir,25,81,722.213091618874,0.4477839841441701,0.07623091771077442
KnowAir,121,175,769.3958561530413,0.31126132299348847,0.16922903704868952
KnowAir,3,20,569.093216464826,0.23552124112052272,0.11531620168041086
KnowAir,106,107,644.280597684501,0.31807880791954013,0.08637181176870543
KnowAir,64,155,920.1948797491751,0.32393070795531437,0.10585530315881328
KnowAir,62,64,188.30869367166287,0.606234415293613,0.17095990963946106
KnowAir,152,172,363.935241679347,0.5810722361798155,0.27335136043275055
KnowAir,1,56,197.89132313610236,0.6777048472921364,0.21719487115686661
KnowAir,31,175,1782.2469245184104,0.2721350635551709,0.05872045730975493
KnowAir,10,18,742.0312981598487,0.2749527609610482,0.13551279887054082
KnowAir,52,159,1206.0314102557522,0.23713340576186137,0.024297625830302386
KnowAir,38,168,1021.4738548888133,0.41871287347197605,0.11609810059790482
KnowAir,50,52,923.3619955230843,0.33904941817713147,0.020737407636579105
KnowAir,14,180,937.9313563706144,0.2803759594405478,0.30676633599888414
KnowAir,9,19,917.9934270125626,0.0980614864194718,0.07367360809834923
KnowAir,39,155,437.7915409562256,0.519451095680952,0.10003405536158166
KnowAir,46,170,125.18437718228154,0.5774152367434034,0.015162834225200355
KnowAir,65,126,931.8382893393184,0.2886860936687382,0.19521662016301702
KnowAir,129,136,1049.7940581062267,0.1407407340002526,0.13594282407917502
KnowAir,91,150,513.7248486366159,0.4670099345283631,0.1328106649854867
KnowAir,103,139,785.2986533219249,0.24062743772930834,0.0650460569856168
KnowAir,84,97,1061.0717026980462,0.32127475946767287,0.09332227013503491
KnowAir,117,152,304.77268686893626,0.6160126910620172,0.20564159161879128
KnowAir,31,181,1681.879685609334,0.20328097162985026,0.07166927094361848
KnowAir,92,97,795.2493557768331,0.40680050454129457,0.11906433789203393
KnowAir,35,137,423.7832836626524,0.45593585418695737,0.10174153656678142
KnowAir,117,161,427.6605759574242,0.5895540147200828,0.14279941763166037
KnowAir,37,147,799.0639229042815,0.3260463487962718,0.0768740572528802
KnowAir,72,115,127.01319224419099,0.7049198565806466,0.21085710185804715
AirQualityBench,37,59,2837.262774805748,-0.025816219555335303,-0.004582970947575769
AirQualityBench,51,191,3116.6488858708776,-0.02927588163619225,-0.00435393090388694
AirQualityBench,166,231,3092.466617142349,-0.05000009973487476,-0.012943650309424811
AirQualityBench,41,155,328.7341864537934,0.6304107127861577,0.05889061948036844
AirQualityBench,61,79,6537.573417089902,-0.024599230757525015,-0.009647046388713974
AirQualityBench,147,207,55.46944978162188,0.860282722560808,0.2934363629420558
AirQualityBench,75,231,2318.5832433917067,-0.05508248168433595,-0.0010030161596090612
AirQualityBench,9,19,2915.4205963519476,0.0002888312696989831,-6.39943232532656e-05
AirQualityBench,61,109,1087.0285958356158,0.24741862581512059,0.050549101877171036
AirQualityBench,53,127,3137.1514467618385,-0.030373890970846633,0.015706530327708225
AirQualityBench,22,247,848.9143623474745,0.2733490765566413,0.056416293099941284
AirQualityBench,38,136,875.4634212654262,0.13469741370431057,0.009022857037779537
AirQualityBench,222,225,2448.81067602859,0.14784098177083652,0.00047894778034879884
AirQualityBench,55,96,771.2073459273194,0.3495421691739555,0.08314704102473298
AirQualityBench,51,165,3439.4435340188707,0.03089113816069129,0.017576848172435662
AirQualityBench,2,54,1559.173458571383,0.03938439168495325,0.011871595605017878
AirQualityBench,119,148,331.81542018085537,0.6233848620089687,0.08213688902123757
AirQualityBench,29,68,309.299244702287,0.57231386784986,0.09867916039547225
AirQualityBench,188,228,2781.864485199358,0.0670641065372659,0.012472519146419466
AirQualityBench,1,52,410.4771549073111,0.5770933562325066,0.09188309584980663
AirQualityBench,7,218,7476.190630539919,-0.01671062495468524,-0.01737280085264687
AirQualityBench,156,204,2924.7687369810487,-0.012313572673267454,0.015790189467110367
AirQualityBench,25,42,2510.7385460283604,0.051042705043650376,0.010120885947907074
AirQualityBench,133,236,773.7599004096722,0.37182557520956006,0.08492022411973624
AirQualityBench,96,128,3755.176815710185,0.01764843328384211,0.0063061413048193125
AirQualityBench,113,212,3249.137926888154,-0.01990981716740165,0.007479075293140318
AirQualityBench,44,55,3826.3495342535684,0.02698370698504351,0.009641994201012477
AirQualityBench,174,207,1828.1453326490662,0.0993817668170134,0.036959954731653
AirQualityBench,35,130,2620.9008497807326,0.016535863102451497,-0.00420598387737652
AirQualityBench,76,203,2862.5607742221446,0.06632097615970495,0.02185797836434389
AirQualityBench,106,161,788.4331208870884,0.3417726797417374,0.03991447458474842
AirQualityBench,153,228,113.88200224131964,0.6012521386292813,0.09855430808716935
AirQualityBench,93,118,137.629654838796,0.5679685100424444,0.07401120995273021
AirQualityBench,34,115,2118.9294971040613,-0.0008723971630234005,0.021838240686594873
AirQualityBench,77,106,862.325932025136,0.3332923176821863,0.04211138355717726
AirQualityBench,92,131,2148.8255522495656,0.03316986274724428,0.002392633799921668
AirQualityBench,106,176,481.6309111810161,0.48781717489878307,0.08247335940383038
AirQualityBench,92,107,2023.9759314767239,0.026795968538905136,0.014032247013217418
AirQualityBench,57,92,2836.574567220469,-0.002925128728912504,0.0029839230259754495
AirQualityBench,23,39,3877.181594090784,0.07539278989886034,0.010834191240232317
AirQualityBench,100,138,1661.238157575756,0.06179621990043671,0.000486423900548937
AirQualityBench,19,41,160.2078577065683,0.5838761874564047,0.08413689875883629
AirQualityBench,112,227,3779.70845979678,0.00864477525022704,0.017207647961446776
AirQualityBench,72,169,1773.8490448163102,0.12871938694072144,0.00857852512279059
AirQualityBench,97,164,3540.5695745199355,0.03340659814898251,0.00755587659386373
AirQualityBench,54,208,8245.080089636129,0.002613986632060379,-0.0025705259344566697
AirQualityBench,124,182,693.4625332032458,0.4031092582929596,0.04949292237058201
AirQualityBench,123,208,6310.442908246776,0.03386226509795252,0.00030324825403554536
AirQualityBench,142,172,1281.1779969818688,0.1358838566641434,0.00889858099934991
AirQualityBench,13,101,1360.5762306270844,0.06875784446139023,0.01979693265437445
AirQualityBench,20,33,3019.9747890426997,-0.03871166086372429,0.002287825600901107
AirQualityBench,61,104,1064.1538921317142,0.2703300865712877,0.021513823086002602
AirQualityBench,185,189,3065.9789208621096,0.026967856112677827,-0.0024010194423385403
AirQualityBench,5,156,3055.7725013041645,-0.0019546885275227395,-0.0008844032674394479
AirQualityBench,138,153,2083.6278515117433,0.09548428085413214,0.029997090892845333
AirQualityBench,63,187,3416.6692829498033,0.013941981185121763,0.0020449065063534388
AirQualityBench,190,206,2971.4536345285887,-0.013998864820924157,0.017413728943678965
AirQualityBench,76,248,9775.039388186538,-0.27576292799000784,-0.035792836706313697
AirQualityBench,90,171,334.859129850156,0.525335310572286,0.13378386227580671
AirQualityBench,147,183,3548.0741989134444,0.05441404447637527,0.006842447076009893
AirQualityBench,8,27,7454.419713350385,-0.023377841907511937,-0.022604618271775255
AirQualityBench,64,78,1280.8896004413207,-0.027525745041617422,0.02809009208028036
AirQualityBench,84,130,732.724747023336,0.3366906519263815,0.059728576010805785
AirQualityBench,62,64,2087.462607706572,0.04571349719861138,0.01439463779903786
AirQualityBench,51,128,104.44295929527479,0.28992218713001583,0.0377158642581019
AirQualityBench,8,45,7104.469232900508,0.09369153385571408,-0.030792629591757874
AirQualityBench,15,172,8880.051980843924,-0.066225059665388,-0.031029121655036775
AirQualityBench,96,142,3674.6851994948747,-0.002552330767239598,0.012621453960642601
AirQualityBench,152,235,1090.285880998679,0.23722102657792252,0.03232714552797957
AirQualityBench,3,112,56.69726814647321,0.4972843616641556,0.09526650323348562
AirQualityBench,6,211,9103.920717571738,-0.07013638608519832,-0.009485145990602253
AirQualityBench,211,243,416.76678893353613,0.25247820319769393,0.028335739799480637
AirQualityBench,15,229,8894.135371851267,-0.09898107282025481,-0.024440012923127884
AirQualityBench,122,228,2873.936708521286,0.06670081592347282,0.013246076865939182
AirQualityBench,96,204,3230.050011232339,0.04611031238676334,0.005041950140774568
AirQualityBench,193,204,1869.413450661334,0.010553998970333713,0.01193655249347525
AirQualityBench,170,172,916.8292755788126,0.27059901592212443,0.04214663043718358
AirQualityBench,71,233,1196.3784918911854,0.1058796789028912,0.048949628206208226
AirQualityBench,15,56,7785.750626406148,-0.02961276729677779,-0.01730242040406328
AirQualityBench,27,153,2601.8830168743852,0.08806354110955032,0.01871484704407492
AirQualityBench,0,154,1113.6913168646008,0.16702257113211452,-0.008674969143940657
AirQualityBench,47,147,1103.639752101986,0.23838315842182267,0.03480002694746983
AirQualityBench,91,130,511.27263561977884,0.42564418454763375,0.040625024654556224
AirQualityBench,63,224,2786.445469226472,0.07626955993789272,0.015255632378449483
AirQualityBench,92,162,3067.2538665966554,-0.023691212304450475,0.007957369130651756
AirQualityBench,118,183,1590.330114037807,0.017697304236217102,0.029611185251842337
AirQualityBench,173,189,379.052719922526,0.5083034855485018,0.10106722704000348
AirQualityBench,189,242,88.23587817551966,0.8027849670199716,0.2271491839366858
AirQualityBench,108,139,1748.3927881145278,0.14529965920218382,0.03075293291884014
AirQualityBench,98,143,1766.739237146133,0.0985688620457381,0.011959089480691376
AirQualityBench,144,167,3388.970609842733,-0.04445275529242931,0.0031183312303352815
AirQualityBench,58,231,2918.948956535494,-0.035675344835322934,-0.0029963512502059896
AirQualityBench,186,230,4096.201222927566,-0.0064649479663895365,0.010542141720416382
AirQualityBench,153,168,1172.7242969441086,0.0853265280886191,0.0558628499077219
AirQualityBench,133,155,1015.2338794615877,0.3148864819941898,0.0029935314753244866
AirQualityBench,78,163,3660.1537850211253,-0.04947777926382113,0.013593864908289264
AirQualityBench,47,156,116.12175153208501,0.7546265801498283,0.20630579000735627
AirQualityBench,52,223,1398.8504851907185,0.24369114637981967,0.024245599189297223
AirQualityBench,76,224,2620.692642029994,0.049291780272379605,0.006461664631546131
AirQualityBench,182,230,4013.9965095987786,-0.024030372112034966,0.008235015178331731
AirQualityBench,97,245,12767.74112916153,-0.035001483202913145,-0.004704068402504692
AirQualityBench,1,200,726.2457956631316,0.31456313531515034,0.04237386544770183
AirQualityBench,2,56,3214.9244253363654,0.0011197817611711238,-0.007644210456186933
AirQualityBench,1,153,2773.829323465082,0.04098610147410361,0.0074948585388025755
AirQualityBench,129,213,4247.303490754314,0.007915435436019374,-0.003395190664068452
AirQualityBench,129,243,4389.606179203379,0.014010067958207962,0.007401964180037205
AirQualityBench,163,209,1055.0808347391,0.2444944890913179,0.04011624709439494
AirQualityBench,23,235,979.2153096370677,0.2028243998386519,0.016941106209218865
AirQualityBench,101,186,1915.3358363140787,0.03825054035376058,0.01660267739394551
AirQualityBench,71,114,2581.450305092878,-0.009154068002846688,0.012178105352905408
AirQualityBench,72,220,878.5372556915381,0.19139720331261653,0.036577267104309696
AirQualityBench,31,176,3396.876264659679,0.0382666386653108,-0.008667921653324287
AirQualityBench,18,178,2076.0518138650013,-0.029141189444817483,0.02024029525843351
AirQualityBench,68,165,496.12458873267883,0.44309908384653496,0.07507423921653116
AirQualityBench,61,68,761.0818168166587,0.3590510645707913,0.052544592259416954
AirQualityBench,81,179,1960.0130447065021,-0.051365378743676825,0.016901555860348437
AirQualityBench,12,173,3033.981251030482,0.0400617854167775,0.005980348317588629
AirQualityBench,120,141,2821.1616444086267,0.006046961708203093,0.00802394188811018
AirQualityBench,94,219,3705.379394612866,0.006855888900861132,-0.009389030315869722
AirQualityBench,62,234,745.9372060721007,0.20057144691796822,0.021424437393168405
AirQualityBench,71,192,3094.4786801261084,0.011682915474165502,0.019349332019825128
AirQualityBench,28,50,1758.23744125134,0.10711025343660195,0.010121195887627261
AirQualityBench,57,145,3193.210270351916,-0.029830635285253822,-0.0065056453409137365
AirQualityBench,10,149,3939.107594789209,0.008627602449745347,2.1144905340073105e-05
AirQualityBench,97,163,3653.721071391908,0.02337813319397744,0.006988611374033368
