feature,station_index,station,longitude,latitude,lead_hour,r,first_lead_below_r_0.5
wind_u,81,Jingzhou,112.2502,30.32483333333333,6,0.569545694543837,
wind_u,82,Yueyang,113.15066666666665,29.403616666666665,6,0.6084776732354448,
wind_u,83,Changde,111.70665,29.05795,6,0.6294738428445121,
wind_u,84,Zhangjiajie,110.50303333333333,29.20593333333333,6,0.8052630314618004,
wind_u,85,Mianyang,104.73285,31.47535,6,0.4958684931181885,
wind_u,86,Yibin,104.62036666666667,28.775138333333334,6,0.5785521896236866,
wind_u,87,Luzhou,105.43465,28.9,6,0.5821505333878603,
wind_u,88,Zigong,104.76195,29.351950000000002,6,0.5400917670547869,
wind_u,89,Deyang,104.39235000000001,31.1204,6,0.5290385303176222,
wind_u,90,Nanchong,106.08621666666666,30.803066666666666,6,0.5500465991606891,
wind_u,91,Xianyang,108.6997,34.3399,6,0.7432917730939664,
wind_u,92,Tongchuan,108.98766666666666,34.949533333333335,6,0.7892092936955363,
wind_u,93,Yanan,109.48803333333335,36.5967,6,0.6961820331394385,
wind_u,94,Baoji,107.18958750000002,34.354125,6,0.6750420170145555,
wind_u,95,Weinan,109.46503333333334,34.4985,6,0.748108551120355,
wind_u,96,Shizuishan,106.547775,39.047425000000004,6,0.7292963433326635,
wind_u,97,Zhangqiu,117.541,36.71,6,0.7414520392803149,
wind_u,98,Jimo,120.47,36.39,6,0.7791160546980422,
wind_u,99,Jiaonan,120.005,35.878,6,0.7743925891896924,
wind_u,100,Jiaozhou,120.014,36.253,6,0.7467162805104238,
wind_u,101,Laixi,120.515,36.885,6,0.7513032210615908,
wind_u,102,Pingdu,119.95200000000001,36.792,6,0.7318535209251752,
wind_u,103,Penglai,120.76,37.817,6,0.7276120459912911,
wind_u,104,Zhaoyuan,120.399,37.374,6,0.7405468099301566,
wind_u,105,Laizhou,119.95,37.1785,6,0.7275938886925429,
wind_u,106,Rushan,121.531,36.913000000000004,6,0.7780079821039312,
wind_u,107,Wujiang,120.64299999999999,31.165666666666667,6,0.8169278753682283,
wind_u,108,Taicang,121.14,31.421999999999997,6,0.8173756475823273,
wind_u,109,Jurong,119.146,31.955,6,0.8347420474159789,
wind_u,110,Jiangyin,120.269,31.916333333333338,6,0.8156881209418696,
wind_u,111,Yixing,119.818,31.354,6,0.8385236988232639,
wind_u,112,Jintan,119.579,31.744,6,0.832781409911156,
wind_u,113,Liyang,119.44899999999998,31.3585,6,0.8363011400538961,
wind_u,114,Linan,119.7183,30.2366,6,0.7808755983981531,
wind_u,115,Fuyang,117.2097,31.934033333333332,6,0.824830403488698,
wind_u,116,Yiwu,120.06550000000001,29.319499999999998,6,0.7458158159690265,
wind_u,117,Xinyang,114.061525,32.13015,6,0.82492601118413,
wind_u,118,Zhoukou,114.65715,33.621500000000005,6,0.7946388172452393,
wind_u,119,Jincheng,112.84638333333332,35.50058333333333,6,0.7857487206569399,
wind_u,120,Shuozhou,112.43119999999999,39.34474,6,0.7836819101586746,
wind_u,121,Jinzhong,112.73200000000001,37.707233333333335,6,0.7688275065691019,
wind_u,122,Yuncheng,111.007025,35.055324999999996,6,0.8198752955103524,
wind_u,123,Xinzhou,112.72473333333335,38.454433333333334,6,0.722098083712173,
wind_u,124,Lu:liang,111.1406,37.5211,6,0.7527241210114614,
wind_u,125,Wuhai,106.80796666666667,39.675333333333334,6,0.8065403456068346,
wind_u,126,Bayannaoer,107.50735,40.8384,6,0.7815823441890181,
wind_u,127,Wulanchabu,113.1306,40.9923,6,0.7730547330542676,
wind_u,128,Alashanmeng,105.69966666666666,38.84296666666666,6,0.7761554000742215,
wind_u,129,Chaoyang,120.42083333333335,41.59093333333334,6,0.7007988949362103,
wind_u,130,Bangbu,117.35681666666669,32.929249999999996,6,0.8288214898152024,
wind_u,131,Huainan,116.8364,32.66645,6,0.8235997713489684,
wind_u,132,Huaibei,116.7973,33.940266666666666,6,0.8132950565364836,
wind_u,133,Tongling,117.80895,30.929616666666664,6,0.8249367363016368,
wind_u,134,Anqing,117.02473333333334,30.546900000000004,6,0.7925902481325876,
wind_u,135,Huangshan,118.25546666666666,29.903033333333337,6,0.8085223182494901,
wind_u,136,Chuzhou,118.31653333333334,32.3,6,0.8365944557580672,
wind_u,137,Liuan,116.514725,31.76245,6,0.7964591188580251,
wind_u,138,Chizhou,117.48355000000001,30.6578,6,0.8044246365050631,
wind_u,139,Xuancheng,118.73806666666667,30.953999999999997,6,0.8252850388426715,
wind_u,140,Jingdezhen,117.2242,29.304219999999997,6,0.7400973777659485,
wind_u,141,Yingtan,117.01343999999999,28.20856,6,0.6783245391756461,
wind_u,142,Shangrao,117.9583,28.448825,6,0.7857197038936826,
wind_u,143,Hebi,114.25113333333333,35.794533333333334,6,0.6330296606891334,
wind_u,144,Xinxiang,113.86766666666666,35.294999999999995,6,0.7470769898116175,
wind_u,145,Puyang,115.057,35.76573333333334,6,0.6592137327452465,
wind_u,146,Xuchang,113.81184999999999,34.0035,6,0.7758910132556655,
wind_u,147,Luohe,114.0268,33.570325000000004,6,0.7883784145126838,
wind_u,148,Nanyang,112.5317,32.990125000000006,6,0.7822890505618413,
wind_u,149,Shangqiu,115.6547,34.421533333333336,6,0.7763234360488134,
wind_u,150,Zhumadian,114.00903333333333,32.98930000000001,6,0.8049924667765131,
wind_u,151,Huangshi,115.01512500000001,30.213050000000003,6,0.761595010551491,
wind_u,152,Shiyan,110.8579,32.563675,6,0.8011310817865739,
wind_u,153,Xiangfan,112.171825,32.07015,6,0.6564371654249904,
wind_u,154,Ezhou,114.8666,30.393033333333335,6,0.7368845546274955,
wind_u,155,Jingmen,112.20646666666669,31.025366666666667,6,0.5169513079337937,
wind_u,156,Xiaogan,113.92865,30.918,6,0.7025469778236205,
wind_u,157,Huanggang,114.9028,30.4742,6,0.7158917214520925,
wind_u,158,Xianning,114.313325,29.840425,6,0.7429908862199578,
wind_u,159,Suizhou,113.37996666666668,31.71636666666667,6,0.7446449172594215,
wind_u,160,Enshizhou,109.4864,30.290399999999998,6,0.6407940274026988,
wind_u,161,Yiyang,112.34146666666668,28.581833333333332,6,0.5442252447131193,
wind_u,162,Xiangxizhou,109.71415,28.2922,6,0.7305130147757225,
wind_u,163,Guangyuan,105.84909999999999,32.437375,6,0.32277206931477576,
wind_u,164,Suining,105.69723333333333,30.574333333333332,6,0.5057743126216369,
wind_u,165,Neijiang,105.052675,29.588475,6,0.5192143737236437,
wind_u,166,Leshan,103.7602,29.573800000000002,6,0.4974451070556268,
wind_u,167,Meishan,103.87010000000001,30.069,6,0.4765487626256674,
wind_u,168,Guangan,106.63206666666667,30.459666666666667,6,0.5483128745163856,
wind_u,169,Dazhou,107.50337999999999,31.22138,6,0.7333168606282187,
wind_u,170,Yaan,103.0109,29.9834,6,0.4286189444145934,
wind_u,171,Ziyang,104.6405,30.133,6,0.5127985053674503,
wind_u,172,Hanzhong,107.01043333333332,33.07223333333334,6,0.7160498650823003,
wind_u,173,Ankang,109.02213333333333,32.68973333333333,6,0.8012834649000158,
wind_u,174,Shangluo,109.9154,33.8715,6,0.7939423261684836,
wind_u,175,Baiyin,104.1731,36.546949999999995,6,0.6024181337198414,
wind_u,176,Tianshui,105.79475,34.573350000000005,6,0.6273772604201653,
wind_u,177,Pingliang,106.68655000000001,35.53775,6,0.6867658450039427,
wind_u,178,Qingyang,107.65336666666667,35.65306666666667,6,0.6665766003578648,
wind_u,179,Dingxi,104.61985,35.58445,6,0.584239139823373,
wind_u,180,Linxiazhou,103.21015,35.6018,6,0.4148243687892958,
wind_u,181,Wuzhong,106.19925,37.97835,6,0.7625802686158701,
wind_u,182,Zhongwei,105.18855,37.258700000000005,6,0.7071465533194825,
wind_u,183,Guyuan,106.24953333333333,36.055,6,0.7410465063297652,
wind_u,0,Beijing,116.39824999999998,40.045975000000006,9,0.5281827999052183,
wind_u,1,Tianjin,117.32216666666666,39.07768333333333,9,0.5825456968410508,
wind_u,2,Shijiazhuang,114.49317142857144,38.033628571428565,9,0.5531959843571039,
wind_u,3,Tangshan,118.18291666666666,39.64495333333334,9,0.5783840438591631,
wind_u,4,Qinhuangdao,119.606875,39.936249999999994,9,0.6073693824868351,
wind_u,5,Handan,114.51387499999998,36.607859999999995,9,0.45440348551593374,
wind_u,6,Baoding,115.4852,38.876266666666666,9,0.4941257020246835,
wind_u,7,Zhangjiakou,114.90084999999999,40.80275,9,0.6841566047650627,
wind_u,8,Chengde,117.92774,40.96416,9,0.5651805385225048,
wind_u,9,Langfang,116.7151,39.52605,9,0.5061469184938573,
wind_u,10,Cangzhou,116.87156666666668,38.31576666666667,9,0.5668488027958828,
wind_u,11,Hengshui,115.6761,37.744800000000005,9,0.5107229150673068,
wind_u,12,Xingtai,114.506675,37.0771,9,0.4000426205545159,
wind_u,13,Taiyuan,112.50899999999999,37.8489,9,0.6673320759862954,
wind_u,14,Huhehaote,111.66738571428571,40.80768571428571,9,0.5979669876076822,
wind_u,15,Dalian,121.62808148888888,38.95904567888889,9,0.5834524113632011,
wind_u,16,Shanghai,121.45294433333333,31.210789000000002,9,0.7194759526384997,
wind_u,17,Nanjing,118.77449999999999,32.0488,9,0.7390850494212258,
wind_u,18,Suzhou,119.52117999999999,32.002930000000006,9,0.7330943134125437,
wind_u,19,Nantong,120.8786,31.99044,9,0.7112594313726792,
wind_u,20,Lianyungang,119.176,34.5885,9,0.7019877759688713,
wind_u,21,Xuzhou,117.23046000000002,34.260400000000004,9,0.7145361700750125,
wind_u,22,Yangzhou,119.3965,32.39305,9,0.7329320677829396,
wind_u,23,Wuxi,120.28957142857143,31.570185714285714,9,0.7166106275758993,
wind_u,24,Changzhou,119.94533333333334,31.7911,9,0.7203173029440401,
wind_u,25,Zhenjiang,119.53366666666666,32.1784,9,0.7320374945459264,
wind_u,26,Taizhou,120.62981666666667,30.54818333333333,9,0.7081709246554726,
wind_u,27,Huaian,119.03584000000001,33.58214,9,0.7273702516037787,
wind_u,28,Yancheng,120.16633333333334,33.39703333333333,9,0.7219589801177073,
wind_u,29,Suqian,118.3072,33.9517,9,0.721874559343773,
wind_u,30,Hangzhou,120.0819090909091,30.21117272727272,9,0.668922968807912,
wind_u,31,Ningbo,121.62942857142858,29.866699999999998,9,0.712250029741853,
wind_u,32,Shaoxing,120.605,29.9919,9,0.6724974807394055,
wind_u,33,Huzhou,120.07,30.8244,9,0.7215716510792632,
wind_u,34,Jiaxing,120.735,30.7712,9,0.7044371849071269,
wind_u,35,Jinhua,119.66650000000001,29.08995,9,0.6727937487458523,
wind_u,36,Quzhou,118.86566666666668,28.960433333333338,9,0.7418008818915195,
wind_u,37,Lishui,119.90766666666666,28.444366666666667,9,0.6188891408476105,
wind_u,38,Hefei,117.24780000000001,31.848240000000004,9,0.729554536595242,
wind_u,39,Nanchang,115.873075,28.702825,9,0.5665354137147438,
wind_u,40,Jinan,117.00885,36.6576,9,0.5950677989676797,
wind_u,41,Qingdao,120.36067142857142,36.14881428571428,9,0.6767722672413241,
wind_u,42,Zhengzhou,113.66537142857143,34.760628571428576,9,0.657232213882553,
wind_u,43,Wuhan,114.2870125,30.5767625,9,0.5934796067852978,
wind_u,44,Zhangsha,112.98362999999999,28.205220000000004,9,0.47624819787180006,
wind_u,45,Zhongqing,106.50192307692306,29.617815384615387,9,0.544754693147079,
wind_u,46,Chengdou,104.002,30.715500000000002,9,0.3384096021185295,
wind_u,47,Xian,108.99450909090909,34.30269090909091,9,0.61349700773256,
wind_u,48,Lanzhou,103.86275,36.0405,9,0.3490157238109929,
wind_u,49,Yinchuan,106.1066,38.53423333333333,9,0.633941749351887,
wind_u,50,Baotou,109.90826666666668,40.627783333333326,9,0.6364449401958243,
wind_u,51,Eerduosi,109.90195999999999,39.72498,9,0.6366356625472465,
wind_u,52,Huludao,120.864825,40.7384,9,0.5522523108995657,
wind_u,53,Laiwu,117.6789,36.2289,9,0.6416146465330238,
wind_u,54,Linyi,118.3286,35.04769999999999,9,0.6924514719313405,
wind_u,55,Liaocheng,115.98415,36.4584,9,0.5249538717051836,
wind_u,56,Binzhou,117.9952,37.37833333333333,9,0.5940681255537427,
wind_u,57,Zibo,118.02022000000002,36.75354,9,0.6185725238551828,
wind_u,58,Zaozhuang,117.51355000000001,34.806025,9,0.702120026657755,
wind_u,59,Yantai,121.36026666666667,37.5074,9,0.5847174177510561,
wind_u,60,Weifang,119.15213333333332,36.72526666666667,9,0.5973177823772251,
wind_u,61,Jining,116.59023333333333,35.41543333333333,9,0.6104342164978281,
wind_u,62,Taian,117.11326666666666,36.188066666666664,9,0.6020902838721688,
wind_u,63,Rizhao,119.49195,35.4206,9,0.6802615931701684,
wind_u,64,Dongying,118.5019,37.4658,9,0.5990879131330598,
wind_u,65,Heze,115.45083066666666,35.25212966666667,9,0.5898299757779376,
wind_u,66,Datong,113.31258,40.097699999999996,9,0.6430807222686818,
wind_u,67,Zhangzhi,113.0949861,36.18655,9,0.6493699746302181,
wind_u,68,Linfen,111.518825,36.07985,9,0.6589606946004215,
wind_u,69,Yangquan,113.56226666666667,37.860699999999994,9,0.7041698420973918,
wind_u,70,Jinzhou,121.1185,41.05882,9,0.5300694649815955,
wind_u,71,Wuhu,118.37395000000001,31.36785,9,0.7360321622449332,
wind_u,72,Maanshan,118.52462,31.69678,9,0.7382091011512377,
wind_u,73,Jiujiang,115.98975714285714,29.673300000000005,9,0.6788220537331857,
wind_u,74,Luoyang,112.41968333333334,34.65716666666667,9,0.693267519125679,
wind_u,75,Anyang,114.37566666666665,36.086,9,0.48064173866083404,
wind_u,76,Kaifeng,114.3336,34.79076666666667,9,0.6280050411196174,
wind_u,77,Jiaozuo,113.2242,35.21613333333333,9,0.6494340067684586,
wind_u,78,Pingdingshan,113.26013333333333,33.73246666666667,9,0.6703791839518394,
wind_u,79,Sanmenxia,111.1754,34.7856,9,0.7511538043021371,
wind_u,80,Yichang,111.31052,30.70758,9,0.3507764182951958,
wind_u,81,Jingzhou,112.2502,30.32483333333333,9,0.4543281419864262,
wind_u,82,Yueyang,113.15066666666665,29.403616666666665,9,0.4988877656391261,
wind_u,83,Changde,111.70665,29.05795,9,0.4999825430453983,
wind_u,84,Zhangjiajie,110.50303333333333,29.20593333333333,9,0.7023930239345471,
wind_u,85,Mianyang,104.73285,31.47535,9,0.33612695303811885,
wind_u,86,Yibin,104.62036666666667,28.775138333333334,9,0.41036516632662223,
wind_u,87,Luzhou,105.43465,28.9,9,0.4146723747937248,
wind_u,88,Zigong,104.76195,29.351950000000002,9,0.38417871090967426,
wind_u,89,Deyang,104.39235000000001,31.1204,9,0.3653527013744203,
wind_u,90,Nanchong,106.08621666666666,30.803066666666666,9,0.41918580722984977,
wind_u,91,Xianyang,108.6997,34.3399,9,0.618680670624375,
wind_u,92,Tongchuan,108.98766666666666,34.949533333333335,9,0.6865977132098927,
wind_u,93,Yanan,109.48803333333335,36.5967,9,0.5765568764708282,
wind_u,94,Baoji,107.18958750000002,34.354125,9,0.5591614559579591,
wind_u,95,Weinan,109.46503333333334,34.4985,9,0.6250098124933585,
wind_u,96,Shizuishan,106.547775,39.047425000000004,9,0.6067397806938148,
wind_u,97,Zhangqiu,117.541,36.71,9,0.6167510634198564,
wind_u,98,Jimo,120.47,36.39,9,0.6701617261872611,
wind_u,99,Jiaonan,120.005,35.878,9,0.6610199797715712,
wind_u,100,Jiaozhou,120.014,36.253,9,0.6341632682974702,
wind_u,101,Laixi,120.515,36.885,9,0.6397694761516058,
wind_u,102,Pingdu,119.95200000000001,36.792,9,0.6209137817833721,
wind_u,103,Penglai,120.76,37.817,9,0.5942502959488741,
wind_u,104,Zhaoyuan,120.399,37.374,9,0.6215667447943533,
wind_u,105,Laizhou,119.95,37.1785,9,0.610329069926113,
wind_u,106,Rushan,121.531,36.913000000000004,9,0.6639169786752231,
wind_u,107,Wujiang,120.64299999999999,31.165666666666667,9,0.7104602241868444,
wind_u,108,Taicang,121.14,31.421999999999997,9,0.7128021063207999,
wind_u,109,Jurong,119.146,31.955,9,0.7389564585747327,
wind_u,110,Jiangyin,120.269,31.916333333333338,9,0.7112565953929063,
wind_u,111,Yixing,119.818,31.354,9,0.738715531339569,
wind_u,112,Jintan,119.579,31.744,9,0.7344334760563083,
wind_u,113,Liyang,119.44899999999998,31.3585,9,0.7393545179386612,
wind_u,114,Linan,119.7183,30.2366,9,0.6793337707567269,
wind_u,115,Fuyang,117.2097,31.934033333333332,9,0.7269913615416496,
wind_u,116,Yiwu,120.06550000000001,29.319499999999998,9,0.6346246710450232,
wind_u,117,Xinyang,114.061525,32.13015,9,0.7411389187875898,
wind_u,118,Zhoukou,114.65715,33.621500000000005,9,0.6936257027269724,
wind_u,119,Jincheng,112.84638333333332,35.50058333333333,9,0.6770664193355448,
wind_u,120,Shuozhou,112.43119999999999,39.34474,9,0.6809499462352083,
wind_u,121,Jinzhong,112.73200000000001,37.707233333333335,9,0.6599887668972916,
wind_u,122,Yuncheng,111.007025,35.055324999999996,9,0.7163399379676542,
wind_u,123,Xinzhou,112.72473333333335,38.454433333333334,9,0.6115758239215079,
wind_u,124,Lu:liang,111.1406,37.5211,9,0.6526258815198498,
wind_u,125,Wuhai,106.80796666666667,39.675333333333334,9,0.6934969811942073,
wind_u,126,Bayannaoer,107.50735,40.8384,9,0.6709375949834996,
wind_u,127,Wulanchabu,113.1306,40.9923,9,0.6565716113028247,
wind_u,128,Alashanmeng,105.69966666666666,38.84296666666666,9,0.6640508799571774,
wind_u,129,Chaoyang,120.42083333333335,41.59093333333334,9,0.5739505333622179,
wind_u,130,Bangbu,117.35681666666669,32.929249999999996,9,0.7359128495441614,
wind_u,131,Huainan,116.8364,32.66645,9,0.7297246590100445,
wind_u,132,Huaibei,116.7973,33.940266666666666,9,0.7158745046061359,
wind_u,133,Tongling,117.80895,30.929616666666664,9,0.7328268644839764,
wind_u,134,Anqing,117.02473333333334,30.546900000000004,9,0.7089329710298357,
wind_u,135,Huangshan,118.25546666666666,29.903033333333337,9,0.7159007319914039,
wind_u,136,Chuzhou,118.31653333333334,32.3,9,0.7432797471670012,
wind_u,137,Liuan,116.514725,31.76245,9,0.6930826990031153,
wind_u,138,Chizhou,117.48355000000001,30.6578,9,0.7147364346516817,
wind_u,139,Xuancheng,118.73806666666667,30.953999999999997,9,0.7297982923607319,
wind_u,140,Jingdezhen,117.2242,29.304219999999997,9,0.6295116584975007,
wind_u,141,Yingtan,117.01343999999999,28.20856,9,0.5762579077782293,
wind_u,142,Shangrao,117.9583,28.448825,9,0.6815743282516773,
wind_u,143,Hebi,114.25113333333333,35.794533333333334,9,0.5024966303320312,
wind_u,144,Xinxiang,113.86766666666666,35.294999999999995,9,0.6153844213833012,
wind_u,145,Puyang,115.057,35.76573333333334,9,0.5278234930177428,
wind_u,146,Xuchang,113.81184999999999,34.0035,9,0.6657524806468241,
wind_u,147,Luohe,114.0268,33.570325000000004,9,0.6844655111680129,
wind_u,148,Nanyang,112.5317,32.990125000000006,9,0.6701752509802248,
wind_u,149,Shangqiu,115.6547,34.421533333333336,9,0.6715978816146356,
wind_u,150,Zhumadian,114.00903333333333,32.98930000000001,9,0.7094281541845506,
wind_u,151,Huangshi,115.01512500000001,30.213050000000003,9,0.6513488058587381,
wind_u,152,Shiyan,110.8579,32.563675,9,0.6865231620932783,
wind_u,153,Xiangfan,112.171825,32.07015,9,0.5247124616613806,
wind_u,154,Ezhou,114.8666,30.393033333333335,9,0.6261143276230289,
wind_u,155,Jingmen,112.20646666666669,31.025366666666667,9,0.40788132452210624,
wind_u,156,Xiaogan,113.92865,30.918,9,0.5908207407176594,
wind_u,157,Huanggang,114.9028,30.4742,9,0.603420331773164,
wind_u,158,Xianning,114.313325,29.840425,9,0.632981081216494,
wind_u,159,Suizhou,113.37996666666668,31.71636666666667,9,0.6410059776921971,
wind_u,160,Enshizhou,109.4864,30.290399999999998,9,0.5260685217815153,
wind_u,161,Yiyang,112.34146666666668,28.581833333333332,9,0.4140382119498392,
wind_u,162,Xiangxizhou,109.71415,28.2922,9,0.6353470390754237,
wind_u,163,Guangyuan,105.84909999999999,32.437375,9,0.17198134636427687,
wind_u,164,Suining,105.69723333333333,30.574333333333332,9,0.3601674578098978,
wind_u,165,Neijiang,105.052675,29.588475,9,0.360239661690461,
wind_u,166,Leshan,103.7602,29.573800000000002,9,0.35967467858158303,
wind_u,167,Meishan,103.87010000000001,30.069,9,0.3130121708426911,
wind_u,168,Guangan,106.63206666666667,30.459666666666667,9,0.414434150674503,
wind_u,169,Dazhou,107.50337999999999,31.22138,9,0.6397653944638887,
wind_u,170,Yaan,103.0109,29.9834,9,0.2819965289214247,
wind_u,171,Ziyang,104.6405,30.133,9,0.33597177051956445,
wind_u,172,Hanzhong,107.01043333333332,33.07223333333334,9,0.6111093096990377,
wind_u,173,Ankang,109.02213333333333,32.68973333333333,9,0.7135860374234181,
wind_u,174,Shangluo,109.9154,33.8715,9,0.6850471254097631,
wind_u,175,Baiyin,104.1731,36.546949999999995,9,0.439945868476574,
wind_u,176,Tianshui,105.79475,34.573350000000005,9,0.47296929103587115,
wind_u,177,Pingliang,106.68655000000001,35.53775,9,0.562950529376193,
wind_u,178,Qingyang,107.65336666666667,35.65306666666667,9,0.5492076931873178,
wind_u,179,Dingxi,104.61985,35.58445,9,0.43307390068045,
wind_u,180,Linxiazhou,103.21015,35.6018,9,0.27591754830909904,
wind_u,181,Wuzhong,106.19925,37.97835,9,0.6390827290978944,
wind_u,182,Zhongwei,105.18855,37.258700000000005,9,0.5668771851812249,
wind_u,183,Guyuan,106.24953333333333,36.055,9,0.6144012841871843,
wind_u,0,Beijing,116.39824999999998,40.045975000000006,12,0.44642300493010334,
wind_u,1,Tianjin,117.32216666666666,39.07768333333333,12,0.4670399392232471,
wind_u,2,Shijiazhuang,114.49317142857144,38.033628571428565,12,0.45896664381596347,
wind_u,3,Tangshan,118.18291666666666,39.64495333333334,12,0.4688111059184577,
wind_u,4,Qinhuangdao,119.606875,39.936249999999994,12,0.47942360044996063,
wind_u,5,Handan,114.51387499999998,36.607859999999995,12,0.36453616545687906,
wind_u,6,Baoding,115.4852,38.876266666666666,12,0.3871960293892227,
wind_u,7,Zhangjiakou,114.90084999999999,40.80275,12,0.5955738864816493,
wind_u,8,Chengde,117.92774,40.96416,12,0.47177975090263213,
wind_u,9,Langfang,116.7151,39.52605,12,0.4052308114501021,
wind_u,10,Cangzhou,116.87156666666668,38.31576666666667,12,0.45431784415398446,
wind_u,11,Hengshui,115.6761,37.744800000000005,12,0.39689584914446646,
wind_u,12,Xingtai,114.506675,37.0771,12,0.31656582791619453,
wind_u,13,Taiyuan,112.50899999999999,37.8489,12,0.578971741290368,
wind_u,14,Huhehaote,111.66738571428571,40.80768571428571,12,0.5113766844523926,
wind_u,15,Dalian,121.62808148888888,38.95904567888889,12,0.469896638444612,
wind_u,16,Shanghai,121.45294433333333,31.210789000000002,12,0.6228422869727218,
wind_u,17,Nanjing,118.77449999999999,32.0488,12,0.6502773620445699,
wind_u,18,Suzhou,119.52117999999999,32.002930000000006,12,0.6407935153927712,
wind_u,19,Nantong,120.8786,31.99044,12,0.6174511190822993,
wind_u,20,Lianyungang,119.176,34.5885,12,0.6110003940072719,
wind_u,21,Xuzhou,117.23046000000002,34.260400000000004,12,0.6272685048379267,
wind_u,22,Yangzhou,119.3965,32.39305,12,0.6413077205836819,
wind_u,23,Wuxi,120.28957142857143,31.570185714285714,12,0.6210779848653724,
wind_u,24,Changzhou,119.94533333333334,31.7911,12,0.6257100274515177,
wind_u,25,Zhenjiang,119.53366666666666,32.1784,12,0.639871005067098,
wind_u,26,Taizhou,120.62981666666667,30.54818333333333,12,0.6132707281760618,
wind_u,27,Huaian,119.03584000000001,33.58214,12,0.6395326713690807,
wind_u,28,Yancheng,120.16633333333334,33.39703333333333,12,0.6308815776173401,
wind_u,29,Suqian,118.3072,33.9517,12,0.6355169748806782,
wind_u,30,Hangzhou,120.0819090909091,30.21117272727272,12,0.5809663803431608,
wind_u,31,Ningbo,121.62942857142858,29.866699999999998,12,0.6169125972649362,
wind_u,32,Shaoxing,120.605,29.9919,12,0.5821884319148183,
wind_u,33,Huzhou,120.07,30.8244,12,0.6221676102383021,
wind_u,34,Jiaxing,120.735,30.7712,12,0.6076761860865919,
wind_u,35,Jinhua,119.66650000000001,29.08995,12,0.5793494767528695,
wind_u,36,Quzhou,118.86566666666668,28.960433333333338,12,0.6534239769539214,
wind_u,37,Lishui,119.90766666666666,28.444366666666667,12,0.5306909267456009,
wind_u,38,Hefei,117.24780000000001,31.848240000000004,12,0.6378883909458956,
wind_u,39,Nanchang,115.873075,28.702825,12,0.49491205192522364,
wind_u,40,Jinan,117.00885,36.6576,12,0.4838705139499878,
wind_u,41,Qingdao,120.36067142857142,36.14881428571428,12,0.5788229970565181,
wind_u,42,Zhengzhou,113.66537142857143,34.760628571428576,12,0.5548273267582685,
wind_u,43,Wuhan,114.2870125,30.5767625,12,0.5076049143989209,
wind_u,44,Zhangsha,112.98362999999999,28.205220000000004,12,0.40764701047695,
wind_u,45,Zhongqing,106.50192307692306,29.617815384615387,12,0.4169975437400112,
wind_u,46,Chengdou,104.002,30.715500000000002,12,0.23206126802291455,
wind_u,47,Xian,108.99450909090909,34.30269090909091,12,0.5043564235869493,
wind_u,48,Lanzhou,103.86275,36.0405,12,0.25777669840345213,
wind_u,49,Yinchuan,106.1066,38.53423333333333,12,0.5437123805233605,
wind_u,50,Baotou,109.90826666666668,40.627783333333326,12,0.5473767543228193,
wind_u,51,Eerduosi,109.90195999999999,39.72498,12,0.5456636203515881,
wind_u,52,Huludao,120.864825,40.7384,12,0.4383258669630849,
wind_u,53,Laiwu,117.6789,36.2289,12,0.5384370431728279,
wind_u,54,Linyi,118.3286,35.04769999999999,12,0.6023835252786903,
wind_u,55,Liaocheng,115.98415,36.4584,12,0.4220643247013392,
wind_u,56,Binzhou,117.9952,37.37833333333333,12,0.48769552226262153,
wind_u,57,Zibo,118.02022000000002,36.75354,12,0.512021475575974,
wind_u,58,Zaozhuang,117.51355000000001,34.806025,12,0.612362809432955,
wind_u,59,Yantai,121.36026666666667,37.5074,12,0.4833879433361226,
wind_u,60,Weifang,119.15213333333332,36.72526666666667,12,0.5027491030149714,
wind_u,61,Jining,116.59023333333333,35.41543333333333,12,0.5171846058411511,
wind_u,62,Taian,117.11326666666666,36.188066666666664,12,0.49994572957605926,
wind_u,63,Rizhao,119.49195,35.4206,12,0.5860713508128803,
wind_u,64,Dongying,118.5019,37.4658,12,0.4967697098127191,
wind_u,65,Heze,115.45083066666666,35.25212966666667,12,0.4964311919779487,
wind_u,66,Datong,113.31258,40.097699999999996,12,0.5570174712873601,
wind_u,67,Zhangzhi,113.0949861,36.18655,12,0.5468351486870394,
wind_u,68,Linfen,111.518825,36.07985,12,0.5814778683061779,
wind_u,69,Yangquan,113.56226666666667,37.860699999999994,12,0.6072388094796567,
wind_u,70,Jinzhou,121.1185,41.05882,12,0.4256510995598532,
wind_u,71,Wuhu,118.37395000000001,31.36785,12,0.6468141451253498,
wind_u,72,Maanshan,118.52462,31.69678,12,0.649173149073509,
wind_u,73,Jiujiang,115.98975714285714,29.673300000000005,12,0.5758108004070291,
wind_u,74,Luoyang,112.41968333333334,34.65716666666667,12,0.5917150497853766,
wind_u,75,Anyang,114.37566666666665,36.086,12,0.3944453716643411,
wind_u,76,Kaifeng,114.3336,34.79076666666667,12,0.5279493829963564,
wind_u,77,Jiaozuo,113.2242,35.21613333333333,12,0.5410907555232691,
wind_u,78,Pingdingshan,113.26013333333333,33.73246666666667,12,0.5792273997760152,
wind_u,79,Sanmenxia,111.1754,34.7856,12,0.6536098923687673,
wind_u,80,Yichang,111.31052,30.70758,12,0.27855513986476915,
