feature,past_hour,future_hour,separation_hours,raw_median_station_r,raw_q25_station_r,raw_q75_station_r,anomaly_median_station_r,anomaly_q25_station_r,anomaly_q75_station_r
wind_speed_ms,-63,18,81,-0.01253074830384402,-0.03533381763519623,0.017710217699422087,-0.013090304312673669,-0.02867483270163234,0.0039054147851974963
wind_speed_ms,-63,21,84,-0.024925404998234126,-0.046412708979426044,0.007835972250478681,-0.014955702434992998,-0.02931029315146092,0.0040174437963923434
wind_speed_ms,-63,24,87,-0.01289091924004601,-0.0365200476230953,0.020659873447394714,-0.014672717381922691,-0.029898840596743727,0.002919358528145265
wind_speed_ms,-63,27,90,0.014942531594311456,-0.010967030855776742,0.04862568688159662,-0.01273941055118381,-0.030194292208478475,0.004742139911291686
wind_speed_ms,-63,30,93,0.04696400360697001,0.0184190147383717,0.0849807698557814,-0.012508887160493878,-0.028635822195129897,0.0049494264163381044
wind_speed_ms,-63,33,96,0.06152024133139253,0.03750667915013166,0.10505847158725712,-0.011028838333502083,-0.02722755190507642,0.004329076685862037
wind_speed_ms,-63,36,99,0.04326799590148373,0.02391614074018767,0.08297834892818068,-0.009294376955939557,-0.023288130496953857,0.0051880096303784885
wind_speed_ms,-63,39,102,0.01633655652975005,-0.0009844827541038593,0.04962778882580675,-0.007151347281828176,-0.019626406646659683,0.005829923273773052
wind_speed_ms,-63,42,105,-0.005159542862035968,-0.02126006827163963,0.01939606552003096,-0.005262612955972153,-0.01794816713361955,0.007942532259548794
wind_speed_ms,-63,45,108,-0.014053320008280128,-0.03159016474024554,0.012116060359195666,-0.004881755809630296,-0.01652158952982202,0.010464777990975322
wind_speed_ms,-63,48,111,-0.003463209878858264,-0.020075929653631645,0.018287042469269,-0.004643648596151367,-0.016620589131991027,0.008298836343479866
wind_speed_ms,-63,51,114,0.021445472845498095,0.003946097551839833,0.04660355434761207,-0.003939911338638396,-0.019254451851868484,0.00929841534312928
wind_speed_ms,-63,54,117,0.04926702929456403,0.03423668630450401,0.08221367313912606,-0.004921794870394933,-0.017994033012736457,0.008549303990012348
wind_speed_ms,-63,57,120,0.06637172944713945,0.049046833196505754,0.10521163931323381,-0.0061772474636655845,-0.016776572126310032,0.005805663643077418
wind_speed_ms,-63,60,123,0.05103123592854517,0.02986790051232815,0.08586948262219798,-0.003951260367929571,-0.01575480324320216,0.008414847142407218
wind_speed_ms,-63,63,126,0.01976461723667107,0.001846174551935317,0.05417159169375082,-0.0022350968675631526,-0.017483666218250815,0.007463214862143181
wind_speed_ms,-63,66,129,-0.002499407908618926,-0.021997746097643666,0.026883663232347997,-0.002506937467275632,-0.018308257170232423,0.00892584045803932
wind_speed_ms,-63,69,132,-0.013221508810279576,-0.034994441799147916,0.008184973995873611,-0.003705000230290101,-0.019553196127756974,0.009227043622246519
wind_speed_ms,-63,72,135,-0.0052155178839705055,-0.021947266182455325,0.01658957573115065,-0.005465802405981494,-0.02101851722755235,0.0067893109770748705
wind_speed_ms,-60,3,63,-0.0012273847177597622,-0.024785115257797197,0.025657171689518376,-0.002508886332860974,-0.0171099087404986,0.010272636772335586
wind_speed_ms,-60,6,66,0.019575530399378226,5.0603243167860396e-05,0.048030129038689716,-0.005341412729899379,-0.01951521854139602,0.006479795213366773
wind_speed_ms,-60,9,69,0.047895215658520784,0.02146088559871824,0.07853408938505524,-0.007557075752524503,-0.021931196178839478,0.003609378577680405
wind_speed_ms,-60,12,72,0.06286649845714828,0.036635598997298055,0.10278592360661343,-0.012417506249818763,-0.025437938958529475,0.0038291490059208302
wind_speed_ms,-60,15,75,0.045760495086006076,0.016899375416062585,0.07859843116998255,-0.01107582270221542,-0.027410024770369343,0.003254596694780101
wind_speed_ms,-60,18,78,0.011720113442947593,-0.00938621005379868,0.05004079590503222,-0.011067412318114464,-0.029066342184292403,0.0027775507195001072
wind_speed_ms,-60,21,81,-0.01253074830384402,-0.03533381763519623,0.017710217699422087,-0.013090304312673669,-0.02867483270163234,0.0039054147851974963
wind_speed_ms,-60,24,84,-0.024925404998234126,-0.046412708979426044,0.007835972250478681,-0.014955702434992998,-0.02931029315146092,0.0040174437963923434
wind_speed_ms,-60,27,87,-0.01289091924004601,-0.0365200476230953,0.020659873447394714,-0.014672717381922691,-0.029898840596743727,0.002919358528145265
wind_speed_ms,-60,30,90,0.014942531594311456,-0.010967030855776742,0.04862568688159662,-0.01273941055118381,-0.030194292208478475,0.004742139911291686
wind_speed_ms,-60,33,93,0.04696400360697001,0.0184190147383717,0.0849807698557814,-0.012508887160493878,-0.028635822195129897,0.0049494264163381044
wind_speed_ms,-60,36,96,0.06152024133139253,0.03750667915013166,0.10505847158725712,-0.011028838333502083,-0.02722755190507642,0.004329076685862037
wind_speed_ms,-60,39,99,0.04326799590148373,0.02391614074018767,0.08297834892818068,-0.009294376955939557,-0.023288130496953857,0.0051880096303784885
wind_speed_ms,-60,42,102,0.01633655652975005,-0.0009844827541038593,0.04962778882580675,-0.007151347281828176,-0.019626406646659683,0.005829923273773052
wind_speed_ms,-60,45,105,-0.005159542862035968,-0.02126006827163963,0.01939606552003096,-0.005262612955972153,-0.01794816713361955,0.007942532259548794
wind_speed_ms,-60,48,108,-0.014053320008280128,-0.03159016474024554,0.012116060359195666,-0.004881755809630296,-0.01652158952982202,0.010464777990975322
wind_speed_ms,-60,51,111,-0.003463209878858264,-0.020075929653631645,0.018287042469269,-0.004643648596151367,-0.016620589131991027,0.008298836343479866
wind_speed_ms,-60,54,114,0.021445472845498095,0.003946097551839833,0.04660355434761207,-0.003939911338638396,-0.019254451851868484,0.00929841534312928
wind_speed_ms,-60,57,117,0.04926702929456403,0.03423668630450401,0.08221367313912606,-0.004921794870394933,-0.017994033012736457,0.008549303990012348
wind_speed_ms,-60,60,120,0.06637172944713945,0.049046833196505754,0.10521163931323381,-0.0061772474636655845,-0.016776572126310032,0.005805663643077418
wind_speed_ms,-60,63,123,0.05103123592854517,0.02986790051232815,0.08586948262219798,-0.003951260367929571,-0.01575480324320216,0.008414847142407218
wind_speed_ms,-60,66,126,0.01976461723667107,0.001846174551935317,0.05417159169375082,-0.0022350968675631526,-0.017483666218250815,0.007463214862143181
wind_speed_ms,-60,69,129,-0.002499407908618926,-0.021997746097643666,0.026883663232347997,-0.002506937467275632,-0.018308257170232423,0.00892584045803932
wind_speed_ms,-60,72,132,-0.013221508810279576,-0.034994441799147916,0.008184973995873611,-0.003705000230290101,-0.019553196127756974,0.009227043622246519
wind_speed_ms,-57,3,60,-0.007540725590861838,-0.032889036734610314,0.018736745833655675,0.0001729873715301247,-0.013711384611906696,0.012443027321826467
wind_speed_ms,-57,6,63,-0.0012273847177597622,-0.024785115257797197,0.025657171689518376,-0.002508886332860974,-0.0171099087404986,0.010272636772335586
wind_speed_ms,-57,9,66,0.019575530399378226,5.0603243167860396e-05,0.048030129038689716,-0.005341412729899379,-0.01951521854139602,0.006479795213366773
wind_speed_ms,-57,12,69,0.047895215658520784,0.02146088559871824,0.07853408938505524,-0.007557075752524503,-0.021931196178839478,0.003609378577680405
wind_speed_ms,-57,15,72,0.06286649845714828,0.036635598997298055,0.10278592360661343,-0.012417506249818763,-0.025437938958529475,0.0038291490059208302
wind_speed_ms,-57,18,75,0.045760495086006076,0.016899375416062585,0.07859843116998255,-0.01107582270221542,-0.027410024770369343,0.003254596694780101
wind_speed_ms,-57,21,78,0.011720113442947593,-0.00938621005379868,0.05004079590503222,-0.011067412318114464,-0.029066342184292403,0.0027775507195001072
wind_speed_ms,-57,24,81,-0.01253074830384402,-0.03533381763519623,0.017710217699422087,-0.013090304312673669,-0.02867483270163234,0.0039054147851974963
wind_speed_ms,-57,27,84,-0.024925404998234126,-0.046412708979426044,0.007835972250478681,-0.014955702434992998,-0.02931029315146092,0.0040174437963923434
wind_speed_ms,-57,30,87,-0.01289091924004601,-0.0365200476230953,0.020659873447394714,-0.014672717381922691,-0.029898840596743727,0.002919358528145265
wind_speed_ms,-57,33,90,0.014942531594311456,-0.010967030855776742,0.04862568688159662,-0.01273941055118381,-0.030194292208478475,0.004742139911291686
wind_speed_ms,-57,36,93,0.04696400360697001,0.0184190147383717,0.0849807698557814,-0.012508887160493878,-0.028635822195129897,0.0049494264163381044
wind_speed_ms,-57,39,96,0.06152024133139253,0.03750667915013166,0.10505847158725712,-0.011028838333502083,-0.02722755190507642,0.004329076685862037
wind_speed_ms,-57,42,99,0.04326799590148373,0.02391614074018767,0.08297834892818068,-0.009294376955939557,-0.023288130496953857,0.0051880096303784885
wind_speed_ms,-57,45,102,0.01633655652975005,-0.0009844827541038593,0.04962778882580675,-0.007151347281828176,-0.019626406646659683,0.005829923273773052
wind_speed_ms,-57,48,105,-0.005159542862035968,-0.02126006827163963,0.01939606552003096,-0.005262612955972153,-0.01794816713361955,0.007942532259548794
wind_speed_ms,-57,51,108,-0.014053320008280128,-0.03159016474024554,0.012116060359195666,-0.004881755809630296,-0.01652158952982202,0.010464777990975322
wind_speed_ms,-57,54,111,-0.003463209878858264,-0.020075929653631645,0.018287042469269,-0.004643648596151367,-0.016620589131991027,0.008298836343479866
wind_speed_ms,-57,57,114,0.021445472845498095,0.003946097551839833,0.04660355434761207,-0.003939911338638396,-0.019254451851868484,0.00929841534312928
wind_speed_ms,-57,60,117,0.04926702929456403,0.03423668630450401,0.08221367313912606,-0.004921794870394933,-0.017994033012736457,0.008549303990012348
wind_speed_ms,-57,63,120,0.06637172944713945,0.049046833196505754,0.10521163931323381,-0.0061772474636655845,-0.016776572126310032,0.005805663643077418
wind_speed_ms,-57,66,123,0.05103123592854517,0.02986790051232815,0.08586948262219798,-0.003951260367929571,-0.01575480324320216,0.008414847142407218
wind_speed_ms,-57,69,126,0.01976461723667107,0.001846174551935317,0.05417159169375082,-0.0022350968675631526,-0.017483666218250815,0.007463214862143181
wind_speed_ms,-57,72,129,-0.002499407908618926,-0.021997746097643666,0.026883663232347997,-0.002506937467275632,-0.018308257170232423,0.00892584045803932
wind_speed_ms,-54,3,57,0.009487799794701091,-0.01401065067831155,0.0338646194130576,0.0033074608829712126,-0.008486216843811015,0.019649951068352135
wind_speed_ms,-54,6,60,-0.007540725590861838,-0.032889036734610314,0.018736745833655675,0.0001729873715301247,-0.013711384611906696,0.012443027321826467
wind_speed_ms,-54,9,63,-0.0012273847177597622,-0.024785115257797197,0.025657171689518376,-0.002508886332860974,-0.0171099087404986,0.010272636772335586
wind_speed_ms,-54,12,66,0.019575530399378226,5.0603243167860396e-05,0.048030129038689716,-0.005341412729899379,-0.01951521854139602,0.006479795213366773
wind_speed_ms,-54,15,69,0.047895215658520784,0.02146088559871824,0.07853408938505524,-0.007557075752524503,-0.021931196178839478,0.003609378577680405
wind_speed_ms,-54,18,72,0.06286649845714828,0.036635598997298055,0.10278592360661343,-0.012417506249818763,-0.025437938958529475,0.0038291490059208302
wind_speed_ms,-54,21,75,0.045760495086006076,0.016899375416062585,0.07859843116998255,-0.01107582270221542,-0.027410024770369343,0.003254596694780101
wind_speed_ms,-54,24,78,0.011720113442947593,-0.00938621005379868,0.05004079590503222,-0.011067412318114464,-0.029066342184292403,0.0027775507195001072
wind_speed_ms,-54,27,81,-0.01253074830384402,-0.03533381763519623,0.017710217699422087,-0.013090304312673669,-0.02867483270163234,0.0039054147851974963
wind_speed_ms,-54,30,84,-0.024925404998234126,-0.046412708979426044,0.007835972250478681,-0.014955702434992998,-0.02931029315146092,0.0040174437963923434
wind_speed_ms,-54,33,87,-0.01289091924004601,-0.0365200476230953,0.020659873447394714,-0.014672717381922691,-0.029898840596743727,0.002919358528145265
wind_speed_ms,-54,36,90,0.014942531594311456,-0.010967030855776742,0.04862568688159662,-0.01273941055118381,-0.030194292208478475,0.004742139911291686
wind_speed_ms,-54,39,93,0.04696400360697001,0.0184190147383717,0.0849807698557814,-0.012508887160493878,-0.028635822195129897,0.0049494264163381044
wind_speed_ms,-54,42,96,0.06152024133139253,0.03750667915013166,0.10505847158725712,-0.011028838333502083,-0.02722755190507642,0.004329076685862037
wind_speed_ms,-54,45,99,0.04326799590148373,0.02391614074018767,0.08297834892818068,-0.009294376955939557,-0.023288130496953857,0.0051880096303784885
wind_speed_ms,-54,48,102,0.01633655652975005,-0.0009844827541038593,0.04962778882580675,-0.007151347281828176,-0.019626406646659683,0.005829923273773052
wind_speed_ms,-54,51,105,-0.005159542862035968,-0.02126006827163963,0.01939606552003096,-0.005262612955972153,-0.01794816713361955,0.007942532259548794
wind_speed_ms,-54,54,108,-0.014053320008280128,-0.03159016474024554,0.012116060359195666,-0.004881755809630296,-0.01652158952982202,0.010464777990975322
wind_speed_ms,-54,57,111,-0.003463209878858264,-0.020075929653631645,0.018287042469269,-0.004643648596151367,-0.016620589131991027,0.008298836343479866
wind_speed_ms,-54,60,114,0.021445472845498095,0.003946097551839833,0.04660355434761207,-0.003939911338638396,-0.019254451851868484,0.00929841534312928
wind_speed_ms,-54,63,117,0.04926702929456403,0.03423668630450401,0.08221367313912606,-0.004921794870394933,-0.017994033012736457,0.008549303990012348
wind_speed_ms,-54,66,120,0.06637172944713945,0.049046833196505754,0.10521163931323381,-0.0061772474636655845,-0.016776572126310032,0.005805663643077418
wind_speed_ms,-54,69,123,0.05103123592854517,0.02986790051232815,0.08586948262219798,-0.003951260367929571,-0.01575480324320216,0.008414847142407218
wind_speed_ms,-54,72,126,0.01976461723667107,0.001846174551935317,0.05417159169375082,-0.0022350968675631526,-0.017483666218250815,0.007463214862143181
wind_speed_ms,-51,3,54,0.03970484161863787,0.020711835885356484,0.05749873456670619,0.009817320185822,-0.0048203336487522685,0.02467525765134335
wind_speed_ms,-51,6,57,0.009487799794701091,-0.01401065067831155,0.0338646194130576,0.0033074608829712126,-0.008486216843811015,0.019649951068352135
wind_speed_ms,-51,9,60,-0.007540725590861838,-0.032889036734610314,0.018736745833655675,0.0001729873715301247,-0.013711384611906696,0.012443027321826467
wind_speed_ms,-51,12,63,-0.0012273847177597622,-0.024785115257797197,0.025657171689518376,-0.002508886332860974,-0.0171099087404986,0.010272636772335586
wind_speed_ms,-51,15,66,0.019575530399378226,5.0603243167860396e-05,0.048030129038689716,-0.005341412729899379,-0.01951521854139602,0.006479795213366773
wind_speed_ms,-51,18,69,0.047895215658520784,0.02146088559871824,0.07853408938505524,-0.007557075752524503,-0.021931196178839478,0.003609378577680405
wind_speed_ms,-51,21,72,0.06286649845714828,0.036635598997298055,0.10278592360661343,-0.012417506249818763,-0.025437938958529475,0.0038291490059208302
wind_speed_ms,-51,24,75,0.045760495086006076,0.016899375416062585,0.07859843116998255,-0.01107582270221542,-0.027410024770369343,0.003254596694780101
wind_speed_ms,-51,27,78,0.011720113442947593,-0.00938621005379868,0.05004079590503222,-0.011067412318114464,-0.029066342184292403,0.0027775507195001072
wind_speed_ms,-51,30,81,-0.01253074830384402,-0.03533381763519623,0.017710217699422087,-0.013090304312673669,-0.02867483270163234,0.0039054147851974963
wind_speed_ms,-51,33,84,-0.024925404998234126,-0.046412708979426044,0.007835972250478681,-0.014955702434992998,-0.02931029315146092,0.0040174437963923434
wind_speed_ms,-51,36,87,-0.01289091924004601,-0.0365200476230953,0.020659873447394714,-0.014672717381922691,-0.029898840596743727,0.002919358528145265
wind_speed_ms,-51,39,90,0.014942531594311456,-0.010967030855776742,0.04862568688159662,-0.01273941055118381,-0.030194292208478475,0.004742139911291686
wind_speed_ms,-51,42,93,0.04696400360697001,0.0184190147383717,0.0849807698557814,-0.012508887160493878,-0.028635822195129897,0.0049494264163381044
wind_speed_ms,-51,45,96,0.06152024133139253,0.03750667915013166,0.10505847158725712,-0.011028838333502083,-0.02722755190507642,0.004329076685862037
wind_speed_ms,-51,48,99,0.04326799590148373,0.02391614074018767,0.08297834892818068,-0.009294376955939557,-0.023288130496953857,0.0051880096303784885
wind_speed_ms,-51,51,102,0.01633655652975005,-0.0009844827541038593,0.04962778882580675,-0.007151347281828176,-0.019626406646659683,0.005829923273773052
wind_speed_ms,-51,54,105,-0.005159542862035968,-0.02126006827163963,0.01939606552003096,-0.005262612955972153,-0.01794816713361955,0.007942532259548794
wind_speed_ms,-51,57,108,-0.014053320008280128,-0.03159016474024554,0.012116060359195666,-0.004881755809630296,-0.01652158952982202,0.010464777990975322
wind_speed_ms,-51,60,111,-0.003463209878858264,-0.020075929653631645,0.018287042469269,-0.004643648596151367,-0.016620589131991027,0.008298836343479866
wind_speed_ms,-51,63,114,0.021445472845498095,0.003946097551839833,0.04660355434761207,-0.003939911338638396,-0.019254451851868484,0.00929841534312928
wind_speed_ms,-51,66,117,0.04926702929456403,0.03423668630450401,0.08221367313912606,-0.004921794870394933,-0.017994033012736457,0.008549303990012348
wind_speed_ms,-51,69,120,0.06637172944713945,0.049046833196505754,0.10521163931323381,-0.0061772474636655845,-0.016776572126310032,0.005805663643077418
wind_speed_ms,-51,72,123,0.05103123592854517,0.02986790051232815,0.08586948262219798,-0.003951260367929571,-0.01575480324320216,0.008414847142407218
wind_speed_ms,-48,3,51,0.07929848005243309,0.06111407189799913,0.09373507971605462,0.018508988754164422,0.0010124030384660995,0.037383429053339357
wind_speed_ms,-48,6,54,0.03970484161863787,0.020711835885356484,0.05749873456670619,0.009817320185822,-0.0048203336487522685,0.02467525765134335
wind_speed_ms,-48,9,57,0.009487799794701091,-0.01401065067831155,0.0338646194130576,0.0033074608829712126,-0.008486216843811015,0.019649951068352135
wind_speed_ms,-48,12,60,-0.007540725590861838,-0.032889036734610314,0.018736745833655675,0.0001729873715301247,-0.013711384611906696,0.012443027321826467
wind_speed_ms,-48,15,63,-0.0012273847177597622,-0.024785115257797197,0.025657171689518376,-0.002508886332860974,-0.0171099087404986,0.010272636772335586
wind_speed_ms,-48,18,66,0.019575530399378226,5.0603243167860396e-05,0.048030129038689716,-0.005341412729899379,-0.01951521854139602,0.006479795213366773
wind_speed_ms,-48,21,69,0.047895215658520784,0.02146088559871824,0.07853408938505524,-0.007557075752524503,-0.021931196178839478,0.003609378577680405
wind_speed_ms,-48,24,72,0.06286649845714828,0.036635598997298055,0.10278592360661343,-0.012417506249818763,-0.025437938958529475,0.0038291490059208302
wind_speed_ms,-48,27,75,0.045760495086006076,0.016899375416062585,0.07859843116998255,-0.01107582270221542,-0.027410024770369343,0.003254596694780101
wind_speed_ms,-48,30,78,0.011720113442947593,-0.00938621005379868,0.05004079590503222,-0.011067412318114464,-0.029066342184292403,0.0027775507195001072
wind_speed_ms,-48,33,81,-0.01253074830384402,-0.03533381763519623,0.017710217699422087,-0.013090304312673669,-0.02867483270163234,0.0039054147851974963
wind_speed_ms,-48,36,84,-0.024925404998234126,-0.046412708979426044,0.007835972250478681,-0.014955702434992998,-0.02931029315146092,0.0040174437963923434
wind_speed_ms,-48,39,87,-0.01289091924004601,-0.0365200476230953,0.020659873447394714,-0.014672717381922691,-0.029898840596743727,0.002919358528145265
wind_speed_ms,-48,42,90,0.014942531594311456,-0.010967030855776742,0.04862568688159662,-0.01273941055118381,-0.030194292208478475,0.004742139911291686
wind_speed_ms,-48,45,93,0.04696400360697001,0.0184190147383717,0.0849807698557814,-0.012508887160493878,-0.028635822195129897,0.0049494264163381044
wind_speed_ms,-48,48,96,0.06152024133139253,0.03750667915013166,0.10505847158725712,-0.011028838333502083,-0.02722755190507642,0.004329076685862037
wind_speed_ms,-48,51,99,0.04326799590148373,0.02391614074018767,0.08297834892818068,-0.009294376955939557,-0.023288130496953857,0.0051880096303784885
wind_speed_ms,-48,54,102,0.01633655652975005,-0.0009844827541038593,0.04962778882580675,-0.007151347281828176,-0.019626406646659683,0.005829923273773052
wind_speed_ms,-48,57,105,-0.005159542862035968,-0.02126006827163963,0.01939606552003096,-0.005262612955972153,-0.01794816713361955,0.007942532259548794
wind_speed_ms,-48,60,108,-0.014053320008280128,-0.03159016474024554,0.012116060359195666,-0.004881755809630296,-0.01652158952982202,0.010464777990975322
wind_speed_ms,-48,63,111,-0.003463209878858264,-0.020075929653631645,0.018287042469269,-0.004643648596151367,-0.016620589131991027,0.008298836343479866
wind_speed_ms,-48,66,114,0.021445472845498095,0.003946097551839833,0.04660355434761207,-0.003939911338638396,-0.019254451851868484,0.00929841534312928
wind_speed_ms,-48,69,117,0.04926702929456403,0.03423668630450401,0.08221367313912606,-0.004921794870394933,-0.017994033012736457,0.008549303990012348
wind_speed_ms,-48,72,120,0.06637172944713945,0.049046833196505754,0.10521163931323381,-0.0061772474636655845,-0.016776572126310032,0.005805663643077418
wind_speed_ms,-45,3,48,0.1113475134729432,0.09222790288831263,0.12801476552796587,0.034161383625143135,0.011574543221339316,0.05508606139576161
wind_speed_ms,-45,6,51,0.07929848005243309,0.06111407189799913,0.09373507971605462,0.018508988754164422,0.0010124030384660995,0.037383429053339357
wind_speed_ms,-45,9,54,0.03970484161863787,0.020711835885356484,0.05749873456670619,0.009817320185822,-0.0048203336487522685,0.02467525765134335
wind_speed_ms,-45,12,57,0.009487799794701091,-0.01401065067831155,0.0338646194130576,0.0033074608829712126,-0.008486216843811015,0.019649951068352135
wind_speed_ms,-45,15,60,-0.007540725590861838,-0.032889036734610314,0.018736745833655675,0.0001729873715301247,-0.013711384611906696,0.012443027321826467
wind_speed_ms,-45,18,63,-0.0012273847177597622,-0.024785115257797197,0.025657171689518376,-0.002508886332860974,-0.0171099087404986,0.010272636772335586
wind_speed_ms,-45,21,66,0.019575530399378226,5.0603243167860396e-05,0.048030129038689716,-0.005341412729899379,-0.01951521854139602,0.006479795213366773
wind_speed_ms,-45,24,69,0.047895215658520784,0.02146088559871824,0.07853408938505524,-0.007557075752524503,-0.021931196178839478,0.003609378577680405
wind_speed_ms,-45,27,72,0.06286649845714828,0.036635598997298055,0.10278592360661343,-0.012417506249818763,-0.025437938958529475,0.0038291490059208302
wind_speed_ms,-45,30,75,0.045760495086006076,0.016899375416062585,0.07859843116998255,-0.01107582270221542,-0.027410024770369343,0.003254596694780101
wind_speed_ms,-45,33,78,0.011720113442947593,-0.00938621005379868,0.05004079590503222,-0.011067412318114464,-0.029066342184292403,0.0027775507195001072
wind_speed_ms,-45,36,81,-0.01253074830384402,-0.03533381763519623,0.017710217699422087,-0.013090304312673669,-0.02867483270163234,0.0039054147851974963
wind_speed_ms,-45,39,84,-0.024925404998234126,-0.046412708979426044,0.007835972250478681,-0.014955702434992998,-0.02931029315146092,0.0040174437963923434
wind_speed_ms,-45,42,87,-0.01289091924004601,-0.0365200476230953,0.020659873447394714,-0.014672717381922691,-0.029898840596743727,0.002919358528145265
wind_speed_ms,-45,45,90,0.014942531594311456,-0.010967030855776742,0.04862568688159662,-0.01273941055118381,-0.030194292208478475,0.004742139911291686
wind_speed_ms,-45,48,93,0.04696400360697001,0.0184190147383717,0.0849807698557814,-0.012508887160493878,-0.028635822195129897,0.0049494264163381044
wind_speed_ms,-45,51,96,0.06152024133139253,0.03750667915013166,0.10505847158725712,-0.011028838333502083,-0.02722755190507642,0.004329076685862037
wind_speed_ms,-45,54,99,0.04326799590148373,0.02391614074018767,0.08297834892818068,-0.009294376955939557,-0.023288130496953857,0.0051880096303784885
wind_speed_ms,-45,57,102,0.01633655652975005,-0.0009844827541038593,0.04962778882580675,-0.007151347281828176,-0.019626406646659683,0.005829923273773052
wind_speed_ms,-45,60,105,-0.005159542862035968,-0.02126006827163963,0.01939606552003096,-0.005262612955972153,-0.01794816713361955,0.007942532259548794
wind_speed_ms,-45,63,108,-0.014053320008280128,-0.03159016474024554,0.012116060359195666,-0.004881755809630296,-0.01652158952982202,0.010464777990975322
wind_speed_ms,-45,66,111,-0.003463209878858264,-0.020075929653631645,0.018287042469269,-0.004643648596151367,-0.016620589131991027,0.008298836343479866
wind_speed_ms,-45,69,114,0.021445472845498095,0.003946097551839833,0.04660355434761207,-0.003939911338638396,-0.019254451851868484,0.00929841534312928
wind_speed_ms,-45,72,117,0.04926702929456403,0.03423668630450401,0.08221367313912606,-0.004921794870394933,-0.017994033012736457,0.008549303990012348
wind_speed_ms,-42,3,45,0.10809605993232554,0.08329143712206627,0.1214230972269279,0.0493967964731763,0.017998621760124234,0.07273594099463992
wind_speed_ms,-42,6,48,0.1113475134729432,0.09222790288831263,0.12801476552796587,0.034161383625143135,0.011574543221339316,0.05508606139576161
wind_speed_ms,-42,9,51,0.07929848005243309,0.06111407189799913,0.09373507971605462,0.018508988754164422,0.0010124030384660995,0.037383429053339357
wind_speed_ms,-42,12,54,0.03970484161863787,0.020711835885356484,0.05749873456670619,0.009817320185822,-0.0048203336487522685,0.02467525765134335
wind_speed_ms,-42,15,57,0.009487799794701091,-0.01401065067831155,0.0338646194130576,0.0033074608829712126,-0.008486216843811015,0.019649951068352135
wind_speed_ms,-42,18,60,-0.007540725590861838,-0.032889036734610314,0.018736745833655675,0.0001729873715301247,-0.013711384611906696,0.012443027321826467
wind_speed_ms,-42,21,63,-0.0012273847177597622,-0.024785115257797197,0.025657171689518376,-0.002508886332860974,-0.0171099087404986,0.010272636772335586
wind_speed_ms,-42,24,66,0.019575530399378226,5.0603243167860396e-05,0.048030129038689716,-0.005341412729899379,-0.01951521854139602,0.006479795213366773
wind_speed_ms,-42,27,69,0.047895215658520784,0.02146088559871824,0.07853408938505524,-0.007557075752524503,-0.021931196178839478,0.003609378577680405
wind_speed_ms,-42,30,72,0.06286649845714828,0.036635598997298055,0.10278592360661343,-0.012417506249818763,-0.025437938958529475,0.0038291490059208302
wind_speed_ms,-42,33,75,0.045760495086006076,0.016899375416062585,0.07859843116998255,-0.01107582270221542,-0.027410024770369343,0.003254596694780101
wind_speed_ms,-42,36,78,0.011720113442947593,-0.00938621005379868,0.05004079590503222,-0.011067412318114464,-0.029066342184292403,0.0027775507195001072
wind_speed_ms,-42,39,81,-0.01253074830384402,-0.03533381763519623,0.017710217699422087,-0.013090304312673669,-0.02867483270163234,0.0039054147851974963
wind_speed_ms,-42,42,84,-0.024925404998234126,-0.046412708979426044,0.007835972250478681,-0.014955702434992998,-0.02931029315146092,0.0040174437963923434
wind_speed_ms,-42,45,87,-0.01289091924004601,-0.0365200476230953,0.020659873447394714,-0.014672717381922691,-0.029898840596743727,0.002919358528145265
wind_speed_ms,-42,48,90,0.014942531594311456,-0.010967030855776742,0.04862568688159662,-0.01273941055118381,-0.030194292208478475,0.004742139911291686
wind_speed_ms,-42,51,93,0.04696400360697001,0.0184190147383717,0.0849807698557814,-0.012508887160493878,-0.028635822195129897,0.0049494264163381044
wind_speed_ms,-42,54,96,0.06152024133139253,0.03750667915013166,0.10505847158725712,-0.011028838333502083,-0.02722755190507642,0.004329076685862037
wind_speed_ms,-42,57,99,0.04326799590148373,0.02391614074018767,0.08297834892818068,-0.009294376955939557,-0.023288130496953857,0.0051880096303784885
wind_speed_ms,-42,60,102,0.01633655652975005,-0.0009844827541038593,0.04962778882580675,-0.007151347281828176,-0.019626406646659683,0.005829923273773052
wind_speed_ms,-42,63,105,-0.005159542862035968,-0.02126006827163963,0.01939606552003096,-0.005262612955972153,-0.01794816713361955,0.007942532259548794
wind_speed_ms,-42,66,108,-0.014053320008280128,-0.03159016474024554,0.012116060359195666,-0.004881755809630296,-0.01652158952982202,0.010464777990975322
wind_speed_ms,-42,69,111,-0.003463209878858264,-0.020075929653631645,0.018287042469269,-0.004643648596151367,-0.016620589131991027,0.008298836343479866
wind_speed_ms,-42,72,114,0.021445472845498095,0.003946097551839833,0.04660355434761207,-0.003939911338638396,-0.019254451851868484,0.00929841534312928
wind_speed_ms,-39,3,42,0.0926818916473495,0.059556476799955634,0.10823988328962651,0.06129457797961999,0.026671235294023866,0.0886131859187616
wind_speed_ms,-39,6,45,0.10809605993232554,0.08329143712206627,0.1214230972269279,0.0493967964731763,0.017998621760124234,0.07273594099463992
wind_speed_ms,-39,9,48,0.1113475134729432,0.09222790288831263,0.12801476552796587,0.034161383625143135,0.011574543221339316,0.05508606139576161
