source_index,source,target_index,target,distance_km,lead_hour,wind_regime,partial_r_control_target_pm,partial_r_control_target_and_regional_pm,partial_r_add_future_target_weather_controls
17,Nanjing,71,Wuhu,84.66954808520647,6,downwind,0.31870396569711507,0.27229252910920104,0.26587721086556243
17,Nanjing,71,Wuhu,84.66954808520647,6,crosswind,0.16579823937704102,0.10953897187200172,0.11629852542375743
17,Nanjing,71,Wuhu,84.66954808520647,6,upwind,0.059793454102896895,0.013284725380024707,0.0038973235325431314
109,Jurong,71,Wuhu,97.98856622184391,6,downwind,0.20148491140043603,0.1724945147651857,0.1622810608209452
109,Jurong,71,Wuhu,97.98856622184391,6,crosswind,0.07535291965666582,0.033669788174427104,0.030962023469160202
109,Jurong,71,Wuhu,97.98856622184391,6,upwind,0.07465532925787048,0.05292600473537721,0.045938708849771324
72,Maanshan,71,Wuhu,39.26413624814771,12,downwind,0.14259825423901837,0.08112176831980016,0.05825554966814016
72,Maanshan,71,Wuhu,39.26413624814771,12,crosswind,0.1434391070927506,0.09539991833194024,0.08644907694208281
72,Maanshan,71,Wuhu,39.26413624814771,12,upwind,0.09363564561863663,0.03183214536805076,0.03376618875622129
139,Xuancheng,71,Wuhu,57.602142210296996,12,downwind,0.07063523995340054,0.03477152326503061,0.04710002724521834
139,Xuancheng,71,Wuhu,57.602142210296996,12,crosswind,0.027001159295293904,-0.027993427991730633,-0.00549569678481608
139,Xuancheng,71,Wuhu,57.602142210296996,12,upwind,0.014025034124672146,-0.05086298215321716,-0.07830072730258512
133,Tongling,71,Wuhu,72.56343626012729,12,downwind,0.19198647213505582,0.14958582010280563,0.14274654253325317
133,Tongling,71,Wuhu,72.56343626012729,12,crosswind,0.14794769911182568,0.08007138125200358,0.06036321345573064
133,Tongling,71,Wuhu,72.56343626012729,12,upwind,0.056694461820641154,0.003819642180566533,-0.01659376780429814
17,Nanjing,71,Wuhu,84.66954808520647,12,downwind,0.19236307879139536,0.12457008599563844,0.11948507528563966
17,Nanjing,71,Wuhu,84.66954808520647,12,crosswind,0.12670581824590665,0.059428781182299655,0.06510595261300041
17,Nanjing,71,Wuhu,84.66954808520647,12,upwind,0.09472479358189971,0.03450098892114693,0.029789337000478047
109,Jurong,71,Wuhu,97.98856622184391,12,downwind,0.09694014969198883,0.05735232053506021,0.051217900950194545
109,Jurong,71,Wuhu,97.98856622184391,12,crosswind,0.04835642118394416,-0.006702311055940478,-0.01058596381033253
109,Jurong,71,Wuhu,97.98856622184391,12,upwind,0.09572588824555987,0.0712535313166381,0.0676321387922329
72,Maanshan,71,Wuhu,39.26413624814771,24,downwind,0.029484728669992456,-0.03416676269277627,-0.07672500740680215
72,Maanshan,71,Wuhu,39.26413624814771,24,crosswind,0.08368401880722931,0.01688698332547915,0.004176450153964923
72,Maanshan,71,Wuhu,39.26413624814771,24,upwind,0.08128073892105131,0.018375672689242555,0.016431321873803036
139,Xuancheng,71,Wuhu,57.602142210296996,24,downwind,0.03143843675999028,-0.011945144395646675,-0.0089950839743721
139,Xuancheng,71,Wuhu,57.602142210296996,24,crosswind,-0.04983583882635629,-0.10276638763943192,-0.0870237113612507
139,Xuancheng,71,Wuhu,57.602142210296996,24,upwind,-0.013779995190924649,-0.09183398073485312,-0.09789757151342644
133,Tongling,71,Wuhu,72.56343626012729,24,downwind,0.08991346038367402,0.039431585116141865,0.015050401594856024
133,Tongling,71,Wuhu,72.56343626012729,24,crosswind,0.06775981983883796,-0.027853381743007655,-0.03506939892567553
133,Tongling,71,Wuhu,72.56343626012729,24,upwind,0.036980017878230534,-0.013443552631860768,-0.032257945061846725
17,Nanjing,71,Wuhu,84.66954808520647,24,downwind,0.03764460233781623,-0.03590931824307222,-0.049966046397659926
17,Nanjing,71,Wuhu,84.66954808520647,24,crosswind,0.03332638095847804,-0.055523896264251,-0.043937964252287035
17,Nanjing,71,Wuhu,84.66954808520647,24,upwind,0.11756562140699893,0.05146429205791573,0.05112807980724033
109,Jurong,71,Wuhu,97.98856622184391,24,downwind,-0.021863324703483504,-0.06224951841469773,-0.07290204318534951
109,Jurong,71,Wuhu,97.98856622184391,24,crosswind,0.022160013899682997,-0.04231387031484798,-0.043767316270049685
109,Jurong,71,Wuhu,97.98856622184391,24,upwind,0.047092294770423294,0.013365274959338768,0.0029602683437917974
71,Wuhu,72,Maanshan,39.26413624814771,3,downwind,0.28458171962050144,0.27652609924116267,0.2714048628381796
71,Wuhu,72,Maanshan,39.26413624814771,3,crosswind,0.10311269356338387,0.08844647137485115,0.07759056118868121
71,Wuhu,72,Maanshan,39.26413624814771,3,upwind,0.002162136874274217,-0.024925255900954957,-0.03319057256422856
17,Nanjing,72,Maanshan,45.70479115052507,3,downwind,0.2994501691153814,0.27587631110342214,0.27633552973418074
17,Nanjing,72,Maanshan,45.70479115052507,3,crosswind,0.13687531410617068,0.11115747881887472,0.11287961666914195
17,Nanjing,72,Maanshan,45.70479115052507,3,upwind,-0.012801548339610622,-0.03807138744462114,-0.04579831437323774
109,Jurong,72,Maanshan,65.35157396288902,3,downwind,0.18125888845839558,0.17169258375313495,0.16352055089888626
109,Jurong,72,Maanshan,65.35157396288902,3,crosswind,0.06047821934358497,0.03567020685341316,0.03162159952306435
109,Jurong,72,Maanshan,65.35157396288902,3,upwind,0.03467184754680568,0.025721411314649778,0.017351776208004318
136,Chuzhou,72,Maanshan,69.88630834655059,3,downwind,0.32537051242529863,0.3103682099460732,0.3118864686078335
136,Chuzhou,72,Maanshan,69.88630834655059,3,crosswind,0.16630967628430707,0.12662887257771172,0.12822463061342537
136,Chuzhou,72,Maanshan,69.88630834655059,3,upwind,0.026930670099533253,-0.009418189981517904,-0.004342666504814774
139,Xuancheng,72,Maanshan,85.04530652325042,3,downwind,0.1741935458313925,0.1559873476226333,0.15205178373790113
139,Xuancheng,72,Maanshan,85.04530652325042,3,crosswind,0.0380615256196304,-0.0007400341600382886,0.005181802482309862
139,Xuancheng,72,Maanshan,85.04530652325042,3,upwind,-0.032051716163675324,-0.06638274322214284,-0.07627424573838312
71,Wuhu,72,Maanshan,39.26413624814771,6,downwind,0.26254856314196506,0.2520817139390363,0.243727424620324
71,Wuhu,72,Maanshan,39.26413624814771,6,crosswind,0.08611251616853434,0.06556862315336255,0.05240471390373399
71,Wuhu,72,Maanshan,39.26413624814771,6,upwind,0.05006038623545591,0.01250668482565625,0.0038105793836254354
17,Nanjing,72,Maanshan,45.70479115052507,6,downwind,0.23014543772975887,0.19255456337226196,0.19122002474139768
17,Nanjing,72,Maanshan,45.70479115052507,6,crosswind,0.10629078759209028,0.07195444275096724,0.08046003064217466
17,Nanjing,72,Maanshan,45.70479115052507,6,upwind,0.03876522066921373,0.002526149039478855,-0.0054370450659565256
109,Jurong,72,Maanshan,65.35157396288902,6,downwind,0.1345124458562101,0.12064709273182113,0.1176839637090007
109,Jurong,72,Maanshan,65.35157396288902,6,crosswind,0.06751337385109818,0.030939400136247627,0.025770926723439107
109,Jurong,72,Maanshan,65.35157396288902,6,upwind,0.05589475507296864,0.044833038323468404,0.037424960692080414
136,Chuzhou,72,Maanshan,69.88630834655059,6,downwind,0.2596598105692669,0.2382930689712765,0.2409896774479581
136,Chuzhou,72,Maanshan,69.88630834655059,6,crosswind,0.17582721143287863,0.12112430325824622,0.12967579093954815
136,Chuzhou,72,Maanshan,69.88630834655059,6,upwind,0.05976243819765834,0.00983139672570536,0.016240762282114622
139,Xuancheng,72,Maanshan,85.04530652325042,6,downwind,0.19644626439428786,0.16963395267112788,0.16556810605342026
139,Xuancheng,72,Maanshan,85.04530652325042,6,crosswind,0.043697186964282174,-0.010413825792746781,0.0024510629119820037
139,Xuancheng,72,Maanshan,85.04530652325042,6,upwind,0.013260855444731812,-0.03483847427797281,-0.05265197136758463
71,Wuhu,72,Maanshan,39.26413624814771,12,downwind,0.1676186874097681,0.15305416161966462,0.1323012066430897
71,Wuhu,72,Maanshan,39.26413624814771,12,crosswind,0.07173619028951815,0.04521915954587754,0.03715506155127264
71,Wuhu,72,Maanshan,39.26413624814771,12,upwind,0.048851242750576875,0.0027829535200496096,-0.0022348843870683174
17,Nanjing,72,Maanshan,45.70479115052507,12,downwind,0.11411293131281545,0.06207316803297437,0.0672843967933567
17,Nanjing,72,Maanshan,45.70479115052507,12,crosswind,0.060138282647919816,0.011325433168796117,0.024870022143133688
17,Nanjing,72,Maanshan,45.70479115052507,12,upwind,0.09737197142887746,0.05855151926473311,0.04855616768289581
109,Jurong,72,Maanshan,65.35157396288902,12,downwind,0.04803647662098376,0.02802464411262132,0.025606404745030373
109,Jurong,72,Maanshan,65.35157396288902,12,crosswind,0.027911302125962857,-0.02207897686814677,-0.025494072638376015
109,Jurong,72,Maanshan,65.35157396288902,12,upwind,0.07811547396576435,0.06453950264780596,0.053819947308920785
136,Chuzhou,72,Maanshan,69.88630834655059,12,downwind,0.15154225223665996,0.11794381900693028,0.11399853460528526
136,Chuzhou,72,Maanshan,69.88630834655059,12,crosswind,0.12406748560646828,0.06064097423640033,0.08030256969996008
136,Chuzhou,72,Maanshan,69.88630834655059,12,upwind,0.10484153636421314,0.040309406221652036,0.05141876556111846
139,Xuancheng,72,Maanshan,85.04530652325042,12,downwind,0.17334980142979167,0.13562802997752488,0.13482788493453737
139,Xuancheng,72,Maanshan,85.04530652325042,12,crosswind,0.02146402282781903,-0.042007969151445626,-0.01875163157690127
139,Xuancheng,72,Maanshan,85.04530652325042,12,upwind,0.026103657789435006,-0.03840112013817956,-0.0652145638779471
71,Wuhu,72,Maanshan,39.26413624814771,24,downwind,0.09962469625144632,0.082594678238473,0.05057063555904619
71,Wuhu,72,Maanshan,39.26413624814771,24,crosswind,0.01876138881997344,-0.021160654251358966,-0.034562097183645654
71,Wuhu,72,Maanshan,39.26413624814771,24,upwind,0.05541676565859722,0.011661732911994462,0.020340597330991524
17,Nanjing,72,Maanshan,45.70479115052507,24,downwind,0.004656588238692742,-0.05107848178788296,-0.03960909070539769
17,Nanjing,72,Maanshan,45.70479115052507,24,crosswind,0.010177384311124792,-0.05726930212990676,-0.032889930712903616
17,Nanjing,72,Maanshan,45.70479115052507,24,upwind,0.11335439740800052,0.06983138109479672,0.06809997423255194
109,Jurong,72,Maanshan,65.35157396288902,24,downwind,-0.018068291977453455,-0.040667370088804854,-0.04159627987743865
109,Jurong,72,Maanshan,65.35157396288902,24,crosswind,0.02058598387410117,-0.03918223314532462,-0.042500504417253934
109,Jurong,72,Maanshan,65.35157396288902,24,upwind,0.009146993778401077,-0.010815530735600728,-0.03094243840166344
136,Chuzhou,72,Maanshan,69.88630834655059,24,downwind,0.04966801794077817,0.0033815003385649443,-0.00542411976782536
136,Chuzhou,72,Maanshan,69.88630834655059,24,crosswind,0.0409421124868896,-0.027361499198822116,-0.01747650046825066
136,Chuzhou,72,Maanshan,69.88630834655059,24,upwind,0.06403592472353,-0.021646782588343284,-0.004189640641221122
139,Xuancheng,72,Maanshan,85.04530652325042,24,downwind,0.10686212009532217,0.05551915089295337,0.045242090386066726
139,Xuancheng,72,Maanshan,85.04530652325042,24,crosswind,-0.024838821626966805,-0.09258933799183591,-0.07462843039813366
139,Xuancheng,72,Maanshan,85.04530652325042,24,upwind,0.014293632696473059,-0.058582156761048464,-0.06466430133053835
39,Nanchang,73,Jiujiang,108.50471265974755,3,downwind,0.19590124186800703,0.18037107270792632,0.16018576860582218
39,Nanchang,73,Jiujiang,108.50471265974755,3,crosswind,0.1390716130706436,0.12263760455227234,0.1075966945784765
39,Nanchang,73,Jiujiang,108.50471265974755,3,upwind,0.023353086335224465,0.004100733672108328,-0.0037492652681909346
151,Huangshi,73,Jiujiang,111.44824757322313,3,downwind,0.33207527082850136,0.2923598510374476,0.2677002762621889
151,Huangshi,73,Jiujiang,111.44824757322313,3,crosswind,0.0975040678559325,0.0538864898619147,0.03773689172922225
151,Huangshi,73,Jiujiang,111.44824757322313,3,upwind,0.0761007699140565,0.03949434765219629,0.03659189840871221
140,Jingdezhen,73,Jiujiang,126.33242984401342,3,downwind,0.1295606296869703,0.10511121134204399,0.0741293540863367
140,Jingdezhen,73,Jiujiang,126.33242984401342,3,crosswind,0.035163003477158145,0.017191200943011655,-0.019588804069518188
140,Jingdezhen,73,Jiujiang,126.33242984401342,3,upwind,0.010979516122153034,-0.001496811563624827,-0.01546068870157405
154,Ezhou,73,Jiujiang,134.51656385153063,3,downwind,0.32218527803689484,0.28556787750620394,0.25519273533272036
154,Ezhou,73,Jiujiang,134.51656385153063,3,crosswind,0.13299763657871777,0.0933623617167763,0.07457490208784077
154,Ezhou,73,Jiujiang,134.51656385153063,3,upwind,0.04857833874108118,0.019790588081338132,0.01936931212629147
157,Huanggang,73,Jiujiang,137.3693552394372,3,downwind,0.2920374761064103,0.25560140733989184,0.22754026147029738
157,Huanggang,73,Jiujiang,137.3693552394372,3,crosswind,0.11978287833429149,0.09321571351304993,0.0828665453321796
157,Huanggang,73,Jiujiang,137.3693552394372,3,upwind,0.024085074239323746,0.002479766056348246,0.0043673997217457345
39,Nanchang,73,Jiujiang,108.50471265974755,6,downwind,0.26578873253862056,0.23709831809709522,0.21095331081614152
39,Nanchang,73,Jiujiang,108.50471265974755,6,crosswind,0.1872050392162565,0.1684370619856581,0.14510194408398874
39,Nanchang,73,Jiujiang,108.50471265974755,6,upwind,0.06222350060905944,0.0367379286008868,0.029900371350287298
151,Huangshi,73,Jiujiang,111.44824757322313,6,downwind,0.4017103731110931,0.3444300495367914,0.3169857859900958
151,Huangshi,73,Jiujiang,111.44824757322313,6,crosswind,0.16819711296699325,0.10103848200165706,0.09166994533521759
151,Huangshi,73,Jiujiang,111.44824757322313,6,upwind,0.12185762526516622,0.07304575014411074,0.070350365733182
140,Jingdezhen,73,Jiujiang,126.33242984401342,6,downwind,0.1890966581771001,0.15846952578344425,0.11921750162081282
140,Jingdezhen,73,Jiujiang,126.33242984401342,6,crosswind,0.07574509800152665,0.05194358190937751,0.006430108252433287
140,Jingdezhen,73,Jiujiang,126.33242984401342,6,upwind,0.047807661515637895,0.026125194845878073,0.00014229558368146047
154,Ezhou,73,Jiujiang,134.51656385153063,6,downwind,0.41023748937895865,0.3594475483269149,0.3202552824989769
154,Ezhou,73,Jiujiang,134.51656385153063,6,crosswind,0.19729114257340577,0.14178400906917932,0.12719435679110574
154,Ezhou,73,Jiujiang,134.51656385153063,6,upwind,0.08819600206834537,0.05016613730180246,0.04939980528359875
157,Huanggang,73,Jiujiang,137.3693552394372,6,downwind,0.3555390848683327,0.3011569300806216,0.2606123201187033
157,Huanggang,73,Jiujiang,137.3693552394372,6,crosswind,0.17358462499317812,0.13891695451537378,0.13339626727461282
157,Huanggang,73,Jiujiang,137.3693552394372,6,upwind,0.05965365253353497,0.03089092208794226,0.027848049813566717
39,Nanchang,73,Jiujiang,108.50471265974755,12,downwind,0.2955038047901633,0.2535775951495758,0.2198411494189917
39,Nanchang,73,Jiujiang,108.50471265974755,12,crosswind,0.2370620392521115,0.2019215222619641,0.1771146373230822
39,Nanchang,73,Jiujiang,108.50471265974755,12,upwind,0.0863849333027347,0.05505631799071593,0.04371660553642987
151,Huangshi,73,Jiujiang,111.44824757322313,12,downwind,0.40029796545090496,0.30920772994202067,0.27840728769974865
151,Huangshi,73,Jiujiang,111.44824757322313,12,crosswind,0.21337140339386482,0.13219172298719578,0.12980829325832852
151,Huangshi,73,Jiujiang,111.44824757322313,12,upwind,0.16606964341087702,0.10258472855844623,0.09223436403638291
140,Jingdezhen,73,Jiujiang,126.33242984401342,12,downwind,0.24868349185665417,0.21066617745433072,0.16184242602452828
140,Jingdezhen,73,Jiujiang,126.33242984401342,12,crosswind,0.1023081327990722,0.07369292430364906,0.0129992741469159
140,Jingdezhen,73,Jiujiang,126.33242984401342,12,upwind,0.0974859461313564,0.06745630418966424,0.027480226960472226
154,Ezhou,73,Jiujiang,134.51656385153063,12,downwind,0.43248288776591676,0.35857200885607743,0.30544838056199336
154,Ezhou,73,Jiujiang,134.51656385153063,12,crosswind,0.2286478996319474,0.16188861862721485,0.15053715040176133
154,Ezhou,73,Jiujiang,134.51656385153063,12,upwind,0.12955403977790597,0.07978363199301002,0.07039385064531059
157,Huanggang,73,Jiujiang,137.3693552394372,12,downwind,0.3761204229665311,0.30008124002676995,0.24789539029514773
157,Huanggang,73,Jiujiang,137.3693552394372,12,crosswind,0.1916770409430433,0.1480538562112929,0.14308280906590126
157,Huanggang,73,Jiujiang,137.3693552394372,12,upwind,0.09469705015034904,0.05823366453539448,0.04504403861540796
39,Nanchang,73,Jiujiang,108.50471265974755,24,downwind,0.22765776979745567,0.17715253155157892,0.14194094008079758
39,Nanchang,73,Jiujiang,108.50471265974755,24,crosswind,0.201746304853134,0.16251979471723957,0.12545013147209425
39,Nanchang,73,Jiujiang,108.50471265974755,24,upwind,0.10040856495179655,0.0651391506016131,0.05192711341858617
151,Huangshi,73,Jiujiang,111.44824757322313,24,downwind,0.293428688818344,0.15739352807249735,0.12628222159318148
151,Huangshi,73,Jiujiang,111.44824757322313,24,crosswind,0.18175828247572587,0.08241526852752322,0.07275915818158615
151,Huangshi,73,Jiujiang,111.44824757322313,24,upwind,0.14074390941970383,0.06356788058089215,0.05591113829525809
140,Jingdezhen,73,Jiujiang,126.33242984401342,24,downwind,0.256652250067457,0.21356199624794842,0.14440419538403151
140,Jingdezhen,73,Jiujiang,126.33242984401342,24,crosswind,0.10524497845674374,0.0726010464162777,0.013640048799450277
140,Jingdezhen,73,Jiujiang,126.33242984401342,24,upwind,0.10846274781687312,0.07474658877658082,0.024000769529316006
154,Ezhou,73,Jiujiang,134.51656385153063,24,downwind,0.32207154745633765,0.21409899313424943,0.15846375823885475
154,Ezhou,73,Jiujiang,134.51656385153063,24,crosswind,0.176573943582012,0.09619885568457986,0.07035792027814794
154,Ezhou,73,Jiujiang,134.51656385153063,24,upwind,0.12337076894431927,0.0608455462145337,0.04766835102319319
157,Huanggang,73,Jiujiang,137.3693552394372,24,downwind,0.2975043611327257,0.19417551455648,0.14666499071377426
157,Huanggang,73,Jiujiang,137.3693552394372,24,crosswind,0.13138778681566626,0.07509399424125422,0.057496677976624874
157,Huanggang,73,Jiujiang,137.3693552394372,24,upwind,0.06684964190324269,0.020728066665727463,0.004792882127991339
77,Jiaozuo,74,Luoyang,96.13149652101565,3,downwind,0.24719766065628065,0.21206666430136925,0.21904190844323282
77,Jiaozuo,74,Luoyang,96.13149652101565,3,crosswind,0.16192441580802652,0.13877255373335143,0.0900497266861115
77,Jiaozuo,74,Luoyang,96.13149652101565,3,upwind,0.06809038371390481,0.05371234698966707,0.02691945338614034
119,Jincheng,74,Luoyang,101.50355790154168,3,downwind,0.20848858327170625,0.1838217167021847,0.13207510787309026
119,Jincheng,74,Luoyang,101.50355790154168,3,crosswind,0.14961025514312798,0.1298717175182284,0.09958590972855683
119,Jincheng,74,Luoyang,101.50355790154168,3,upwind,0.0845676547705882,0.07170185164037686,0.06506850219649106
42,Zhengzhou,74,Luoyang,114.44531075263917,3,downwind,0.3571602453533116,0.317599571819427,0.3219312631645604
42,Zhengzhou,74,Luoyang,114.44531075263917,3,crosswind,0.16425027568345757,0.10702329929640436,0.10090171798022832
42,Zhengzhou,74,Luoyang,114.44531075263917,3,upwind,0.09446346786407506,0.06823056952132178,0.037125979323978285
79,Sanmenxia,74,Luoyang,114.61322921941355,3,downwind,0.25942492557600083,0.23885380193826386,0.21794071893128633
79,Sanmenxia,74,Luoyang,114.61322921941355,3,crosswind,0.14733679332993607,0.12141134102353694,0.10050056264961703
79,Sanmenxia,74,Luoyang,114.61322921941355,3,upwind,0.10772831495481104,0.07593191856276348,0.0748933123974472
78,Pingdingshan,74,Luoyang,128.6354402922836,3,downwind,0.1864915414504863,0.15033616031917882,0.14822326041254977
78,Pingdingshan,74,Luoyang,128.6354402922836,3,crosswind,0.10936717818044336,0.07766990279004103,0.08298253111691957
78,Pingdingshan,74,Luoyang,128.6354402922836,3,upwind,0.013027966409085604,-0.013698483453839951,-0.0145416912856446
77,Jiaozuo,74,Luoyang,96.13149652101565,6,downwind,0.24435131989025824,0.19774106500899943,0.207997156856479
77,Jiaozuo,74,Luoyang,96.13149652101565,6,crosswind,0.19095060349368273,0.16218051977112122,0.11215701112851656
77,Jiaozuo,74,Luoyang,96.13149652101565,6,upwind,0.06699039241791956,0.04523002604498779,0.011820334445891407
119,Jincheng,74,Luoyang,101.50355790154168,6,downwind,0.21291263227770502,0.1791952891263613,0.1301710359660817
119,Jincheng,74,Luoyang,101.50355790154168,6,crosswind,0.1534943527194692,0.12720176304603398,0.09437603443592162
119,Jincheng,74,Luoyang,101.50355790154168,6,upwind,0.09592539853580244,0.07938153619383662,0.07320180885112627
42,Zhengzhou,74,Luoyang,114.44531075263917,6,downwind,0.38550215408838995,0.32759941893539496,0.33941953132120556
42,Zhengzhou,74,Luoyang,114.44531075263917,6,crosswind,0.21462188621011447,0.1411893464179591,0.14386211388846704
42,Zhengzhou,74,Luoyang,114.44531075263917,6,upwind,0.10887774619257141,0.07029858171775893,0.03295869963774505
79,Sanmenxia,74,Luoyang,114.61322921941355,6,downwind,0.2799989404030009,0.24306117017899312,0.2263116707325355
79,Sanmenxia,74,Luoyang,114.61322921941355,6,crosswind,0.16660975070160858,0.13573212630293416,0.1201469818163048
79,Sanmenxia,74,Luoyang,114.61322921941355,6,upwind,0.10937466869026648,0.06940023946787868,0.0731004605642441
78,Pingdingshan,74,Luoyang,128.6354402922836,6,downwind,0.20552982335425457,0.1584336999907654,0.15928136561536538
78,Pingdingshan,74,Luoyang,128.6354402922836,6,crosswind,0.11733289756821244,0.0748168154785374,0.07772085816213212
78,Pingdingshan,74,Luoyang,128.6354402922836,6,upwind,0.04334617712865171,0.006017108039779496,0.001033316037472732
77,Jiaozuo,74,Luoyang,96.13149652101565,12,downwind,0.14650184330593882,0.09068291043665531,0.09857070745120183
77,Jiaozuo,74,Luoyang,96.13149652101565,12,crosswind,0.1676183650150064,0.1279388782417783,0.07764959919091953
77,Jiaozuo,74,Luoyang,96.13149652101565,12,upwind,0.05157978853409844,0.02352139555757312,-0.01997556240329631
119,Jincheng,74,Luoyang,101.50355790154168,12,downwind,0.2162472217598771,0.17506047194994576,0.14389165795881717
119,Jincheng,74,Luoyang,101.50355790154168,12,crosswind,0.14437609991785055,0.11181336270198351,0.09455111140281346
119,Jincheng,74,Luoyang,101.50355790154168,12,upwind,0.0711117154269744,0.05234279439835365,0.04864433915730073
42,Zhengzhou,74,Luoyang,114.44531075263917,12,downwind,0.2731845400499922,0.19161883201368587,0.20356810442798576
42,Zhengzhou,74,Luoyang,114.44531075263917,12,crosswind,0.20364741218028434,0.12978309255854606,0.1353002673969924
42,Zhengzhou,74,Luoyang,114.44531075263917,12,upwind,0.12063121357250586,0.05855491718274704,0.014457979546877874
79,Sanmenxia,74,Luoyang,114.61322921941355,12,downwind,0.24010285461131242,0.18075482034309465,0.17896682656667165
79,Sanmenxia,74,Luoyang,114.61322921941355,12,crosswind,0.10491745031969509,0.05669356022620909,0.040175233279507686
79,Sanmenxia,74,Luoyang,114.61322921941355,12,upwind,0.07105281679601795,0.026295927990538665,0.03260473295801777
78,Pingdingshan,74,Luoyang,128.6354402922836,12,downwind,0.1715893106779648,0.12394976644476122,0.13124601932297017
78,Pingdingshan,74,Luoyang,128.6354402922836,12,crosswind,0.10488061973882645,0.05032099377584106,0.04773438957877552
78,Pingdingshan,74,Luoyang,128.6354402922836,12,upwind,0.023746487258380227,-0.030793956142461158,-0.03882844270271644
77,Jiaozuo,74,Luoyang,96.13149652101565,24,downwind,0.027165803556732718,-0.01959711670093983,-0.0007057649733702712
77,Jiaozuo,74,Luoyang,96.13149652101565,24,crosswind,0.07839008389764031,0.03015962909084967,-0.01945597744666391
77,Jiaozuo,74,Luoyang,96.13149652101565,24,upwind,0.013401656731911184,-0.023358750706725998,-0.056886627413363554
119,Jincheng,74,Luoyang,101.50355790154168,24,downwind,0.13166855323083984,0.09111737909516003,0.06726155085469898
119,Jincheng,74,Luoyang,101.50355790154168,24,crosswind,0.10249270381699312,0.07094512241601086,0.05417751772743816
119,Jincheng,74,Luoyang,101.50355790154168,24,upwind,0.037117422745822366,0.01473761045593035,0.011487892899461003
42,Zhengzhou,74,Luoyang,114.44531075263917,24,downwind,0.1321005514961278,0.0426152686567137,0.050063936367529586
42,Zhengzhou,74,Luoyang,114.44531075263917,24,crosswind,0.11043065454873396,0.02714932316153594,0.03905320366729732
42,Zhengzhou,74,Luoyang,114.44531075263917,24,upwind,0.051963225062323974,-0.015683616704160797,-0.03330427239294027
79,Sanmenxia,74,Luoyang,114.61322921941355,24,downwind,0.15395542321005154,0.07680886292854294,0.07576377109887136
79,Sanmenxia,74,Luoyang,114.61322921941355,24,crosswind,0.006024073585486534,-0.05008173374068587,-0.07911903623218645
79,Sanmenxia,74,Luoyang,114.61322921941355,24,upwind,0.007985944994015717,-0.03139037330489179,-0.026922569103308595
78,Pingdingshan,74,Luoyang,128.6354402922836,24,downwind,0.11331637009503114,0.06556714247866453,0.07511402874043542
78,Pingdingshan,74,Luoyang,128.6354402922836,24,crosswind,0.0405422569051103,-0.011025173078258031,-0.005475578609528792
78,Pingdingshan,74,Luoyang,128.6354402922836,24,upwind,0.004153750426427292,-0.06550118766251113,-0.05893500278761432
143,Hebi,75,Anyang,34.293966608774234,3,downwind,0.07943436396455178,0.05589758388259157,0.03958934489445753
143,Hebi,75,Anyang,34.293966608774234,3,crosswind,0.05933365221549179,0.04347517897827233,0.0071292937308065265
143,Hebi,75,Anyang,34.293966608774234,3,upwind,-0.005026148151212565,-0.029550290394539425,-0.03888177363524286
5,Handan,75,Anyang,59.333673401097435,3,downwind,0.31904970000983085,0.3012516866330847,0.28905289461049993
5,Handan,75,Anyang,59.333673401097435,3,crosswind,0.03437128571227191,0.005255859165074976,-0.011711785934711474
5,Handan,75,Anyang,59.333673401097435,3,upwind,-0.006540883266595094,-0.02835336237289205,-0.0494045289846342
145,Puyang,75,Anyang,70.93601828036174,3,downwind,0.22370495717570982,0.18991733315728676,0.19247209668587462
145,Puyang,75,Anyang,70.93601828036174,3,crosswind,0.15603855374877051,0.11871266135093152,0.11192947559599205
145,Puyang,75,Anyang,70.93601828036174,3,upwind,-0.016150987093948015,-0.04468596743516265,-0.04189285903622772
144,Xinxiang,75,Anyang,99.20072274599647,3,downwind,0.1828748963488288,0.15474595506733088,0.1292288968648768
144,Xinxiang,75,Anyang,99.20072274599647,3,crosswind,0.12468228915714652,0.08019143965237013,0.04978539941250162
144,Xinxiang,75,Anyang,99.20072274599647,3,upwind,0.040200724719850006,-0.0017726276557655434,-0.0018977764347730332
12,Xingtai,75,Anyang,110.82434755584207,3,downwind,0.34541066105620505,0.32215812721990733,0.31707196381581804
12,Xingtai,75,Anyang,110.82434755584207,3,crosswind,0.16414280773572365,0.13045707756611843,0.10235163375121523
12,Xingtai,75,Anyang,110.82434755584207,3,upwind,0.05066252792853811,0.01870471388913761,0.011157515994081614
143,Hebi,75,Anyang,34.293966608774234,6,downwind,0.07675328636625475,0.04220624490746397,0.017843182104868675
143,Hebi,75,Anyang,34.293966608774234,6,crosswind,0.0903016227740153,0.07149789077049093,0.03766738299718281
143,Hebi,75,Anyang,34.293966608774234,6,upwind,0.023882324843165704,-0.010073776578619291,-0.021547203288124383
5,Handan,75,Anyang,59.333673401097435,6,downwind,0.24648938401543302,0.22017062073040727,0.2106960265593571
5,Handan,75,Anyang,59.333673401097435,6,crosswind,0.00914079612497888,-0.029959120641518327,-0.05677706332018939
5,Handan,75,Anyang,59.333673401097435,6,upwind,-0.004756518678173967,-0.03629109921618529,-0.05549113600268964
145,Puyang,75,Anyang,70.93601828036174,6,downwind,0.2354450119858856,0.1868889580856644,0.1969089695137761
